idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
60493;3.0;1.0;DE;3.0;5.0;2.0;2.0;1;4.0;1.0;59.0;0.0;5.0;3.0;0.0;0.0;1;0
60508;1.0;1.0;DE;3.0;5.0;1.0;2.0;1;6.0;3.0;77.0;4.0;6.0;10.0;8.0;6.0;1;1
60524;3.0;1.0;DE;5.0;3.0;2.0;1.0;1;1.0;3.0;72.0;7.0;8.0;8.0;6.0;5.0;1;0
60550;1.0;1.0;DE;3.0;2.0;1.0;4.0;1;4.0;4.0;67.0;6.0;8.0;8.0;4.0;5.0;1;1
60551;1.0;1.0;DE;3.0;7.0;3.0;5.0;1;1.0;4.0;52.0;6.0;7.0;7.0;5.0;5.0;1;1
60573;1.0;1.0;DE;3.0;9.0;3.0;5.0;1;6.0;1.0;43.0;4.0;3.0;3.0;2.0;2.0;1;1
60577;1.0;1.0;DE;3.0;5.0;3.0;5.0;0;1.0;4.0;52.0;1.0;6.0;6.0;1.0;1.0;1;1
60579;3.0;1.0;DE;7.0;8.0;1.0;5.0;0;6.0;3.0;49.0;3.0;2.0;6.0;1.0;1.0;1;0
60590;1.0;1.0;DE;3.0;7.0;1.0;5.0;0;1.0;4.0;59.0;5.0;7.0;8.0;5.0;5.0;1;1
60604;1.0;1.0;DE;3.0;6.0;2.0;5.0;1;1.0;1.0;61.0;5.0;5.0;5.0;4.0;4.0;1;1
60605;3.0;1.0;DE;7.0;7.0;4.0;5.0;0;6.0;1.0;26.0;5.0;6.0;5.0;6.0;7.0;1;0
60615;3.0;1.0;DE;5.0;5.0;3.0;5.0;0;1.0;4.0;51.0;5.0;7.0;8.0;4.0;3.0;1;0
60624;3.0;1.0;DE;6.0;9.0;3.0;5.0;0;1.0;2.0;62.0;9.0;9.0;9.0;8.0;8.0;1;0
60632;1.0;1.0;DE;4.0;9.0;5.0;5.0;1;6.0;3.0;22.0;2.0;7.0;9.0;2.0;2.0;1;1
60633;1.0;1.0;DE;6.0;7.0;2.0;5.0;0;1.0;3.0;72.0;5.0;5.0;8.0;3.0;3.0;1;1
60733;3.0;1.0;DE;2.0;2.0;1.0;4.0;1;5.0;2.0;71.0;2.0;5.0;10.0;0.0;0.0;1;0
60751;3.0;1.0;DE;3.0;8.0;1.0;3.0;0;6.0;2.0;64.0;2.0;5.0;5.0;1.0;2.0;1;0
60771;3.0;1.0;DE;3.0;7.0;2.0;1.0;1;1.0;3.0;83.0;5.0;6.0;6.0;6.0;4.0;1;0
60797;1.0;1.0;DE;7.0;2.0;1.0;5.0;1;6.0;1.0;27.0;7.0;8.0;6.0;6.0;7.0;1;1
60804;1.0;1.0;DE;5.0;7.0;4.0;5.0;0;1.0;3.0;39.0;6.0;6.0;7.0;6.0;5.0;1;1
60878;1.0;1.0;DE;5.0;8.0;2.0;5.0;0;1.0;1.0;67.0;3.0;7.0;10.0;5.0;5.0;1;1
60888;1.0;1.0;DE;5.0;10.0;3.0;5.0;1;4.0;3.0;35.0;1.0;5.0;7.0;0.0;0.0;1;1
60961;1.0;1.0;DE;5.0;1.0;1.0;5.0;1;6.0;3.0;24.0;6.0;6.0;7.0;4.0;4.0;1;1
60963;1.0;1.0;DE;2.0;7.0;4.0;5.0;0;6.0;3.0;17.0;7.0;6.0;8.0;5.0;4.0;1;1
60972;1.0;1.0;DE;3.0;8.0;3.0;5.0;1;1.0;3.0;56.0;5.0;6.0;7.0;4.0;4.0;1;1
60977;1.0;2.0;DE;1.0;5.0;6.0;5.0;1;1.0;4.0;35.0;2.0;2.0;2.0;0.0;3.0;0;1
60988;1.0;1.0;DE;5.0;6.0;2.0;5.0;1;5.0;3.0;56.0;3.0;3.0;4.0;2.0;2.0;1;1
60996;3.0;1.0;DE;3.0;2.0;2.0;4.0;1;1.0;1.0;63.0;6.0;2.0;4.0;5.0;5.0;1;0
61000;1.0;1.0;DE;3.0;5.0;2.0;5.0;1;1.0;2.0;82.0;7.0;5.0;8.0;8.0;6.0;1;1
61005;1.0;1.0;DE;3.0;4.0;2.0;4.0;0;4.0;1.0;61.0;1.0;8.0;8.0;1.0;1.0;1;1
61022;3.0;1.0;DE;6.0;5.0;1.0;5.0;0;6.0;1.0;41.0;7.0;4.0;5.0;5.0;6.0;1;0
61041;2.0;1.0;DE;5.0;5.0;1.0;5.0;0;6.0;2.0;31.0;3.0;5.0;6.0;0.0;0.0;1;1
61050;1.0;1.0;DE;2.0;2.0;3.0;5.0;1;6.0;1.0;21.0;7.0;6.0;5.0;5.0;5.0;1;1
61051;3.0;1.0;DE;2.0;5.0;2.0;5.0;0;6.0;2.0;19.0;9.0;7.0;7.0;5.0;6.0;1;0
61081;2.0;1.0;DE;7.0;7.0;2.0;5.0;0;1.0;3.0;67.0;6.0;8.0;9.0;5.0;5.0;1;1
61114;1.0;2.0;DE;4.0;9.0;3.0;5.0;1;6.0;4.0;23.0;6.0;4.0;7.0;2.0;3.0;0;1
61125;3.0;1.0;DE;3.0;2.0;4.0;5.0;1;1.0;4.0;41.0;6.0;6.0;8.0;2.0;6.0;1;0
61136;3.0;1.0;DE;1.0;4.0;3.0;5.0;1;6.0;4.0;16.0;5.0;5.0;10.0;8.0;6.0;1;0
61155;1.0;1.0;DE;4.0;7.0;4.0;5.0;1;6.0;4.0;16.0;7.0;8.0;9.0;4.0;4.0;1;1
61157;1.0;1.0;DE;7.0;7.0;2.0;4.0;0;1.0;2.0;66.0;7.0;9.0;7.0;6.0;5.0;1;1
61168;1.0;1.0;DE;7.0;10.0;4.0;5.0;1;1.0;2.0;58.0;7.0;8.0;7.0;5.0;5.0;1;1
61180;3.0;1.0;DE;3.0;4.0;2.0;1.0;1;5.0;3.0;83.0;8.0;4.0;5.0;0.0;2.0;1;0
61192;1.0;1.0;DE;3.0;1.0;1.0;5.0;1;4.0;1.0;63.0;6.0;5.0;6.0;4.0;5.0;1;1
61206;1.0;1.0;DE;3.0;10.0;2.0;4.0;1;1.0;3.0;59.0;8.0;6.0;8.0;7.0;7.0;1;1
61212;1.0;1.0;DE;7.0;9.0;1.0;5.0;0;6.0;1.0;32.0;4.0;6.0;3.0;1.0;0.0;1;1
61251;1.0;1.0;DE;3.0;8.0;5.0;5.0;0;1.0;4.0;44.0;3.0;8.0;8.0;2.0;3.0;1;1
61270;1.0;1.0;DE;1.0;4.0;2.0;1.0;1;5.0;3.0;67.0;0.0;0.0;8.0;0.0;0.0;1;1
61280;1.0;1.0;DE;4.0;7.0;4.0;5.0;0;6.0;4.0;19.0;7.0;8.0;8.0;6.0;6.0;1;1
61283;3.0;1.0;DE;5.0;7.0;2.0;5.0;0;1.0;3.0;69.0;3.0;2.0;3.0;5.0;5.0;1;0
61284;3.0;1.0;DE;3.0;7.0;2.0;5.0;1;1.0;4.0;70.0;0.0;3.0;10.0;0.0;0.0;1;0
61325;3.0;1.0;DE;6.0;7.0;2.0;5.0;0;1.0;3.0;82.0;5.0;6.0;7.0;3.0;5.0;1;0
61332;3.0;1.0;DE;5.0;7.0;3.0;5.0;0;1.0;2.0;54.0;2.0;8.0;10.0;1.0;0.0;1;0
61368;3.0;2.0;DE;3.0;2.0;1.0;5.0;1;1.0;2.0;50.0;2.0;2.0;4.0;1.0;1.0;0;0
61396;1.0;1.0;DE;5.0;3.0;4.0;4.0;1;1.0;3.0;39.0;3.0;5.0;7.0;4.0;3.0;1;1
61401;1.0;1.0;DE;7.0;9.0;3.0;5.0;1;1.0;3.0;37.0;6.0;4.0;6.0;6.0;7.0;1;1
61406;3.0;1.0;DE;3.0;2.0;1.0;4.0;0;6.0;1.0;73.0;0.0;5.0;8.0;0.0;0.0;1;0
61415;1.0;1.0;DE;7.0;6.0;2.0;5.0;0;1.0;3.0;63.0;9.0;10.0;9.0;5.0;5.0;1;1
61421;1.0;1.0;DE;7.0;10.0;4.0;5.0;0;6.0;4.0;36.0;6.0;8.0;8.0;3.0;4.0;1;1
61424;1.0;1.0;DE;6.0;8.0;2.0;5.0;0;5.0;3.0;87.0;5.0;5.0;5.0;5.0;5.0;1;1
61449;3.0;1.0;DE;3.0;5.0;2.0;3.0;0;1.0;4.0;64.0;3.0;7.0;9.0;2.0;2.0;1;0
61473;3.0;1.0;DE;3.0;2.0;1.0;5.0;0;6.0;4.0;55.0;3.0;3.0;4.0;2.0;2.0;1;0
61511;1.0;1.0;DE;4.0;3.0;2.0;5.0;0;6.0;1.0;35.0;6.0;6.0;3.0;3.0;3.0;1;1
61532;1.0;1.0;DE;7.0;10.0;3.0;5.0;0;1.0;1.0;54.0;7.0;9.0;9.0;5.0;5.0;1;1
61554;3.0;1.0;DE;7.0;10.0;1.0;5.0;0;6.0;2.0;43.0;7.0;9.0;9.0;6.0;5.0;1;0
61574;1.0;1.0;DE;4.0;10.0;3.0;5.0;1;6.0;3.0;19.0;8.0;9.0;9.0;4.0;4.0;1;1
61588;1.0;1.0;DE;3.0;4.0;2.0;5.0;1;1.0;4.0;66.0;0.0;10.0;6.0;3.0;0.0;1;1
61599;3.0;1.0;DE;5.0;2.0;1.0;1.0;1;4.0;3.0;71.0;4.0;7.0;7.0;3.0;3.0;1;0
61639;3.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;3.0;54.0;7.0;8.0;8.0;6.0;6.0;1;0
61683;3.0;1.0;DE;5.0;2.0;2.0;2.0;0;4.0;4.0;76.0;6.0;7.0;6.0;6.0;5.0;1;0
61786;3.0;1.0;DE;3.0;9.0;3.0;5.0;1;6.0;4.0;22.0;0.0;4.0;7.0;0.0;3.0;1;0
61799;1.0;1.0;DE;2.0;7.0;4.0;5.0;1;6.0;3.0;16.0;4.0;4.0;3.0;4.0;3.0;1;1
61844;1.0;2.0;DE;3.0;4.0;1.0;5.0;0;6.0;4.0;39.0;2.0;8.0;8.0;2.0;1.0;0;1
61845;1.0;1.0;DE;7.0;5.0;3.0;5.0;0;6.0;4.0;39.0;7.0;9.0;9.0;7.0;6.0;1;1
61865;1.0;1.0;DE;6.0;3.0;1.0;5.0;1;6.0;3.0;29.0;3.0;7.0;8.0;3.0;3.0;1;1
61902;1.0;1.0;DE;3.0;4.0;3.0;2.0;1;6.0;3.0;23.0;5.0;7.0;9.0;5.0;5.0;1;1
61913;1.0;1.0;DE;3.0;9.0;3.0;5.0;1;4.0;2.0;37.0;2.0;3.0;6.0;0.0;1.0;1;1
61927;1.0;1.0;DE;5.0;10.0;2.0;5.0;1;6.0;1.0;27.0;8.0;5.0;2.0;8.0;7.0;1;1
61932;2.0;2.0;DE;5.0;8.0;5.0;5.0;0;1.0;4.0;48.0;2.0;2.0;4.0;0.0;0.0;0;1
61942;3.0;1.0;DE;5.0;8.0;3.0;5.0;1;6.0;4.0;25.0;2.0;4.0;1.0;0.0;5.0;1;0
61943;3.0;1.0;DE;3.0;9.0;2.0;5.0;1;1.0;3.0;63.0;4.0;3.0;5.0;5.0;3.0;1;0
61950;1.0;1.0;DE;3.0;8.0;2.0;5.0;0;1.0;4.0;68.0;3.0;6.0;3.0;3.0;3.0;1;1
61960;1.0;1.0;DE;2.0;10.0;3.0;5.0;1;6.0;1.0;16.0;8.0;10.0;10.0;9.0;9.0;1;1
61977;3.0;1.0;DE;5.0;7.0;2.0;4.0;0;1.0;4.0;49.0;7.0;9.0;10.0;4.0;4.0;1;0
61984;3.0;1.0;DE;3.0;2.0;2.0;1.0;0;1.0;4.0;88.0;9.0;5.0;10.0;8.0;7.0;1;0
61995;1.0;1.0;DE;7.0;7.0;4.0;5.0;1;6.0;1.0;39.0;6.0;7.0;4.0;5.0;6.0;1;1
62010;1.0;1.0;DE;3.0;3.0;1.0;4.0;1;5.0;3.0;56.0;4.0;4.0;7.0;7.0;5.0;1;1
62019;1.0;1.0;DE;2.0;10.0;4.0;5.0;0;6.0;2.0;20.0;6.0;7.0;9.0;4.0;4.0;1;1
62038;1.0;1.0;DE;5.0;9.0;4.0;5.0;0;1.0;5.0;52.0;5.0;9.0;10.0;5.0;3.0;1;1
62048;1.0;1.0;DE;7.0;9.0;2.0;5.0;0;6.0;4.0;42.0;6.0;7.0;8.0;4.0;6.0;1;1
62059;1.0;1.0;DE;5.0;9.0;2.0;5.0;1;1.0;4.0;30.0;7.0;8.0;9.0;7.0;8.0;1;1
62096;3.0;1.0;DE;3.0;5.0;2.0;4.0;0;1.0;3.0;74.0;7.0;9.0;9.0;7.0;6.0;1;0
62101;1.0;1.0;DE;5.0;4.0;2.0;5.0;0;1.0;4.0;74.0;7.0;7.0;6.0;5.0;5.0;1;1
62111;3.0;1.0;DE;3.0;4.0;2.0;5.0;0;1.0;1.0;62.0;0.0;1.0;1.0;0.0;0.0;1;0
62117;1.0;1.0;DE;5.0;8.0;3.0;4.0;1;1.0;3.0;57.0;0.0;5.0;9.0;0.0;3.0;1;1
62123;1.0;2.0;DE;4.0;6.0;2.0;5.0;0;6.0;2.0;25.0;0.0;0.0;0.0;0.0;0.0;0;1
62131;1.0;1.0;DE;3.0;8.0;2.0;5.0;1;1.0;3.0;56.0;6.0;6.0;8.0;7.0;5.0;1;1
62141;3.0;1.0;DE;7.0;10.0;2.0;4.0;1;1.0;1.0;71.0;9.0;10.0;10.0;7.0;7.0;1;0
62155;1.0;1.0;DE;4.0;10.0;5.0;5.0;0;6.0;4.0;22.0;7.0;8.0;5.0;6.0;6.0;1;1
62164;1.0;2.0;DE;7.0;7.0;2.0;5.0;1;1.0;4.0;73.0;4.0;7.0;8.0;3.0;5.0;0;1
62172;3.0;1.0;DE;4.0;1.0;1.0;5.0;0;6.0;1.0;22.0;7.0;8.0;6.0;5.0;5.0;1;0
62182;3.0;1.0;DE;4.0;7.0;2.0;5.0;0;6.0;3.0;23.0;6.0;8.0;9.0;6.0;7.0;1;0
62190;1.0;2.0;DE;6.0;10.0;4.0;5.0;1;1.0;4.0;39.0;1.0;3.0;3.0;0.0;2.0;0;1
62214;2.0;1.0;DE;5.0;3.0;2.0;5.0;1;1.0;1.0;68.0;0.0;0.0;5.0;0.0;0.0;1;1
62223;1.0;1.0;DE;2.0;10.0;3.0;5.0;0;6.0;3.0;18.0;9.0;10.0;4.0;3.0;6.0;1;1
62229;1.0;1.0;DE;5.0;10.0;2.0;5.0;1;1.0;3.0;62.0;7.0;9.0;9.0;6.0;6.0;1;1
62231;3.0;1.0;DE;3.0;3.0;1.0;4.0;1;5.0;1.0;82.0;0.0;3.0;4.0;0.0;0.0;1;0
62236;1.0;1.0;DE;5.0;2.0;1.0;5.0;0;4.0;3.0;62.0;7.0;9.0;9.0;6.0;7.0;1;1
62239;1.0;1.0;DE;3.0;8.0;3.0;5.0;1;1.0;4.0;49.0;3.0;3.0;3.0;3.0;4.0;1;1
62245;1.0;1.0;DE;7.0;10.0;4.0;5.0;0;1.0;4.0;51.0;10.0;10.0;10.0;9.0;8.0;1;1
62266;1.0;1.0;DE;4.0;1.0;1.0;5.0;1;6.0;3.0;23.0;9.0;9.0;8.0;7.0;7.0;1;1
62276;1.0;1.0;DE;3.0;7.0;1.0;2.0;1;5.0;3.0;78.0;1.0;1.0;8.0;1.0;1.0;1;1
62281;1.0;1.0;DE;5.0;8.0;4.0;5.0;1;1.0;1.0;43.0;5.0;6.0;6.0;6.0;5.0;1;1
62292;3.0;1.0;DE;3.0;7.0;2.0;1.0;1;5.0;3.0;80.0;5.0;9.0;9.0;9.0;9.0;1;0
62326;1.0;1.0;DE;5.0;8.0;4.0;5.0;1;1.0;2.0;62.0;6.0;7.0;6.0;5.0;5.0;1;1
62331;1.0;1.0;DE;7.0;10.0;2.0;5.0;0;1.0;4.0;32.0;8.0;9.0;9.0;7.0;8.0;1;1
62362;1.0;1.0;DE;6.0;8.0;2.0;5.0;1;6.0;2.0;26.0;3.0;1.0;0.0;2.0;2.0;1;1
62374;1.0;2.0;DE;5.0;7.0;2.0;5.0;1;6.0;5.0;49.0;2.0;7.0;9.0;1.0;2.0;0;1
62399;1.0;1.0;DE;5.0;9.0;2.0;5.0;1;1.0;2.0;63.0;8.0;8.0;8.0;7.0;6.0;1;1
62418;3.0;1.0;DE;3.0;2.0;1.0;5.0;1;5.0;1.0;79.0;0.0;5.0;9.0;0.0;0.0;1;0
62503;3.0;1.0;DE;6.0;6.0;2.0;5.0;0;1.0;2.0;66.0;8.0;8.0;7.0;8.0;7.0;1;0
62584;3.0;1.0;DE;4.0;2.0;1.0;5.0;0;6.0;4.0;24.0;6.0;8.0;8.0;5.0;6.0;1;0
62591;3.0;2.0;DE;4.0;10.0;4.0;5.0;0;1.0;3.0;53.0;0.0;0.0;7.0;0.0;0.0;0;0
62596;1.0;1.0;DE;3.0;4.0;2.0;4.0;1;1.0;3.0;70.0;5.0;4.0;7.0;2.0;2.0;1;1
62608;1.0;1.0;DE;1.0;3.0;6.0;5.0;0;6.0;1.0;19.0;6.0;8.0;8.0;5.0;7.0;1;1
62624;1.0;1.0;DE;2.0;5.0;3.0;5.0;0;6.0;1.0;20.0;5.0;1.0;0.0;5.0;5.0;1;1
62641;1.0;1.0;DE;3.0;10.0;2.0;5.0;1;4.0;1.0;48.0;5.0;5.0;8.0;0.0;0.0;1;1
62643;1.0;1.0;DE;5.0;8.0;2.0;5.0;0;6.0;3.0;56.0;6.0;8.0;5.0;4.0;4.0;1;1
62652;3.0;1.0;DE;5.0;10.0;4.0;5.0;0;6.0;2.0;60.0;9.0;9.0;2.0;6.0;6.0;1;0
62675;1.0;1.0;DE;6.0;3.0;1.0;5.0;1;6.0;1.0;26.0;8.0;7.0;7.0;5.0;5.0;1;1
62699;1.0;1.0;DE;3.0;9.0;2.0;5.0;0;1.0;1.0;59.0;3.0;5.0;8.0;5.0;3.0;1;1
62713;1.0;1.0;DE;5.0;7.0;4.0;5.0;0;1.0;3.0;44.0;6.0;5.0;9.0;6.0;6.0;1;1
62752;1.0;1.0;DE;5.0;4.0;2.0;5.0;0;1.0;3.0;61.0;4.0;2.0;5.0;2.0;2.0;1;1
62773;1.0;1.0;DE;7.0;4.0;1.0;5.0;0;6.0;1.0;27.0;8.0;8.0;5.0;6.0;7.0;1;1
62774;1.0;1.0;DE;7.0;8.0;4.0;5.0;0;1.0;3.0;39.0;6.0;8.0;9.0;4.0;4.0;1;1
62792;1.0;1.0;DE;7.0;7.0;1.0;5.0;0;6.0;3.0;34.0;7.0;8.0;7.0;4.0;4.0;1;1
62817;1.0;1.0;DE;7.0;7.0;4.0;5.0;1;1.0;1.0;55.0;8.0;8.0;8.0;6.0;6.0;1;1
62843;1.0;1.0;DE;3.0;4.0;3.0;1.0;0;1.0;4.0;82.0;0.0;6.0;10.0;7.0;5.0;1;1
62858;1.0;1.0;DE;2.0;2.0;2.0;3.0;1;6.0;3.0;26.0;5.0;6.0;5.0;5.0;4.0;1;1
62860;2.0;2.0;DE;2.0;7.0;5.0;5.0;1;1.0;4.0;44.0;5.0;5.0;5.0;5.0;5.0;0;1
62874;2.0;1.0;DE;7.0;9.0;2.0;5.0;1;1.0;3.0;61.0;8.0;9.0;7.0;5.0;5.0;1;1
62883;1.0;1.0;DE;3.0;7.0;2.0;5.0;1;1.0;4.0;65.0;5.0;5.0;6.0;5.0;5.0;1;1
62885;1.0;1.0;DE;7.0;10.0;5.0;5.0;0;1.0;3.0;43.0;9.0;9.0;9.0;7.0;8.0;1;1
62944;2.0;1.0;DE;5.0;9.0;3.0;5.0;0;1.0;3.0;43.0;8.0;4.0;4.0;2.0;2.0;1;1
62946;3.0;1.0;DE;5.0;7.0;2.0;5.0;1;1.0;4.0;79.0;5.0;2.0;7.0;5.0;5.0;1;0
62948;1.0;1.0;DE;5.0;9.0;2.0;5.0;1;1.0;4.0;57.0;8.0;8.0;10.0;5.0;4.0;1;1
62952;1.0;1.0;DE;5.0;3.0;2.0;5.0;1;1.0;1.0;66.0;8.0;9.0;10.0;7.0;7.0;1;1
62956;1.0;1.0;DE;2.0;7.0;3.0;5.0;0;6.0;1.0;16.0;7.0;6.0;8.0;6.0;6.0;1;1
62964;1.0;1.0;DE;7.0;8.0;4.0;5.0;1;1.0;4.0;31.0;8.0;8.0;9.0;5.0;4.0;1;1
62980;1.0;2.0;DE;3.0;9.0;2.0;5.0;1;6.0;4.0;32.0;0.0;7.0;7.0;0.0;3.0;0;1
63034;1.0;1.0;DE;3.0;7.0;2.0;5.0;1;1.0;1.0;66.0;5.0;0.0;5.0;5.0;3.0;1;1
63051;1.0;1.0;DE;5.0;6.0;4.0;5.0;1;1.0;4.0;44.0;5.0;8.0;9.0;4.0;4.0;1;1
63061;1.0;1.0;DE;3.0;3.0;2.0;2.0;0;1.0;3.0;73.0;3.0;3.0;7.0;3.0;0.0;1;1
63070;1.0;1.0;DE;3.0;9.0;2.0;5.0;0;1.0;1.0;40.0;4.0;8.0;8.0;3.0;4.0;1;1
63111;1.0;1.0;DE;6.0;7.0;2.0;5.0;1;4.0;1.0;60.0;4.0;6.0;1.0;3.0;2.0;1;1
63124;1.0;1.0;DE;3.0;7.0;1.0;5.0;0;6.0;4.0;24.0;0.0;0.0;0.0;0.0;2.0;1;1
63127;1.0;1.0;DE;5.0;6.0;3.0;5.0;1;1.0;2.0;46.0;4.0;6.0;8.0;0.0;0.0;1;1
63189;1.0;1.0;DE;7.0;10.0;4.0;5.0;0;1.0;3.0;51.0;8.0;8.0;8.0;6.0;6.0;1;1
63194;1.0;1.0;DE;2.0;1.0;1.0;4.0;0;6.0;4.0;44.0;3.0;4.0;5.0;4.0;3.0;1;1
63221;1.0;2.0;DE;7.0;6.0;2.0;5.0;1;5.0;1.0;53.0;7.0;9.0;9.0;7.0;6.0;0;1
63224;1.0;1.0;DE;3.0;3.0;1.0;5.0;1;5.0;2.0;80.0;4.0;4.0;7.0;1.0;1.0;1;1
63228;1.0;1.0;DE;7.0;9.0;6.0;5.0;1;1.0;4.0;38.0;8.0;9.0;9.0;6.0;4.0;1;1
63232;1.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;4.0;51.0;7.0;6.0;6.0;6.0;5.0;1;1
63241;2.0;1.0;DE;5.0;7.0;4.0;5.0;1;1.0;4.0;41.0;3.0;6.0;6.0;2.0;3.0;1;1
63248;1.0;1.0;DE;5.0;5.0;2.0;4.0;1;1.0;2.0;69.0;6.0;7.0;8.0;5.0;5.0;1;1
63254;3.0;1.0;DE;3.0;8.0;2.0;1.0;0;1.0;4.0;57.0;0.0;5.0;5.0;0.0;0.0;1;0
63267;3.0;1.0;DE;3.0;7.0;2.0;2.0;1;1.0;3.0;63.0;0.0;5.0;5.0;0.0;0.0;1;0
63343;1.0;1.0;DE;3.0;10.0;1.0;5.0;0;6.0;4.0;47.0;6.0;8.0;10.0;3.0;2.0;1;1
63353;1.0;1.0;DE;6.0;10.0;4.0;5.0;0;1.0;4.0;62.0;2.0;3.0;4.0;0.0;0.0;1;1
63378;1.0;1.0;DE;4.0;8.0;5.0;5.0;0;6.0;3.0;21.0;7.0;9.0;9.0;5.0;6.0;1;1
63400;1.0;1.0;DE;3.0;3.0;2.0;5.0;1;6.0;1.0;36.0;0.0;7.0;7.0;0.0;5.0;1;1
63438;3.0;2.0;DE;2.0;3.0;3.0;5.0;0;6.0;3.0;20.0;5.0;8.0;10.0;0.0;5.0;0;0
63491;1.0;1.0;DE;7.0;7.0;2.0;5.0;0;1.0;3.0;70.0;6.0;8.0;8.0;5.0;5.0;1;1
63510;3.0;1.0;DE;7.0;5.0;2.0;5.0;1;1.0;3.0;44.0;4.0;6.0;2.0;1.0;1.0;1;0
63512;1.0;1.0;DE;5.0;4.0;1.0;5.0;0;6.0;4.0;35.0;3.0;8.0;6.0;3.0;3.0;1;1
63515;3.0;1.0;DE;3.0;10.0;4.0;5.0;0;1.0;2.0;49.0;5.0;8.0;3.0;5.0;5.0;1;0
63522;1.0;1.0;DE;4.0;7.0;2.0;5.0;0;6.0;1.0;20.0;8.0;8.0;9.0;7.0;6.0;1;1
63527;1.0;1.0;DE;3.0;7.0;2.0;5.0;1;6.0;3.0;60.0;8.0;9.0;8.0;7.0;5.0;1;1
63533;1.0;1.0;DE;3.0;4.0;1.0;5.0;0;6.0;4.0;38.0;1.0;0.0;7.0;1.0;0.0;1;1
63543;3.0;2.0;DE;3.0;2.0;2.0;2.0;0;1.0;4.0;83.0;5.0;3.0;8.0;0.0;0.0;0;0
63544;1.0;1.0;DE;5.0;10.0;2.0;5.0;0;1.0;5.0;53.0;3.0;7.0;9.0;3.0;4.0;1;1
63554;1.0;1.0;DE;5.0;7.0;3.0;5.0;0;6.0;2.0;34.0;5.0;7.0;6.0;5.0;5.0;1;1
63577;1.0;1.0;DE;7.0;8.0;2.0;5.0;1;1.0;1.0;27.0;8.0;9.0;7.0;6.0;5.0;1;1
63583;1.0;2.0;DE;1.0;7.0;6.0;5.0;1;6.0;4.0;16.0;6.0;8.0;8.0;7.0;6.0;0;1
63614;2.0;2.0;DE;5.0;10.0;4.0;5.0;1;1.0;5.0;38.0;3.0;7.0;9.0;1.0;1.0;0;1
63619;1.0;1.0;DE;3.0;6.0;4.0;5.0;0;1.0;4.0;42.0;3.0;4.0;4.0;2.0;2.0;1;1
63627;1.0;2.0;DE;4.0;2.0;1.0;4.0;0;6.0;1.0;30.0;7.0;8.0;8.0;7.0;7.0;0;1
63629;1.0;1.0;DE;3.0;2.0;1.0;1.0;1;5.0;2.0;75.0;3.0;3.0;5.0;4.0;5.0;1;1
63630;3.0;1.0;DE;1.0;7.0;3.0;5.0;1;6.0;3.0;19.0;5.0;5.0;6.0;7.0;7.0;1;0
63638;1.0;1.0;DE;7.0;10.0;3.0;5.0;0;1.0;4.0;32.0;8.0;8.0;7.0;5.0;5.0;1;1
63662;1.0;1.0;DE;4.0;1.0;1.0;5.0;1;6.0;1.0;21.0;7.0;7.0;6.0;4.0;4.0;1;1
63675;1.0;1.0;DE;7.0;6.0;1.0;5.0;0;6.0;1.0;37.0;7.0;8.0;8.0;5.0;5.0;1;1
63678;3.0;1.0;DE;3.0;4.0;2.0;5.0;0;4.0;4.0;66.0;5.0;3.0;7.0;2.0;2.0;1;0
63708;1.0;1.0;DE;3.0;4.0;1.0;2.0;1;5.0;1.0;82.0;3.0;5.0;6.0;5.0;5.0;1;1
63749;1.0;1.0;DE;2.0;10.0;5.0;5.0;0;6.0;4.0;20.0;6.0;8.0;6.0;6.0;6.0;1;1
63766;3.0;1.0;DE;5.0;3.0;2.0;1.0;0;1.0;1.0;72.0;1.0;1.0;5.0;1.0;1.0;1;0
63778;1.0;1.0;DE;7.0;8.0;5.0;5.0;0;6.0;4.0;25.0;7.0;6.0;8.0;6.0;7.0;1;1
63781;1.0;1.0;DE;3.0;2.0;1.0;3.0;1;4.0;3.0;76.0;0.0;2.0;2.0;0.0;1.0;1;1
63803;3.0;1.0;DE;6.0;7.0;2.0;5.0;0;6.0;1.0;41.0;4.0;7.0;7.0;2.0;3.0;1;0
63804;1.0;1.0;DE;2.0;6.0;3.0;4.0;0;6.0;3.0;16.0;5.0;6.0;9.0;6.0;4.0;1;1
63827;1.0;1.0;DE;3.0;8.0;3.0;5.0;0;1.0;3.0;54.0;0.0;0.0;6.0;0.0;0.0;1;1
63844;1.0;1.0;DE;5.0;8.0;3.0;5.0;1;1.0;2.0;57.0;3.0;9.0;9.0;2.0;2.0;1;1
63889;1.0;2.0;DE;5.0;4.0;3.0;5.0;1;1.0;1.0;53.0;7.0;7.0;7.0;7.0;5.0;0;1
63905;1.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;4.0;56.0;5.0;3.0;8.0;2.0;2.0;1;1
63914;1.0;1.0;DE;5.0;6.0;2.0;5.0;1;6.0;3.0;26.0;4.0;5.0;6.0;4.0;4.0;1;1
