idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
60567;3.0;1.0;FR;5.0;8.0;2.0;3.0;0;1.0;4.0;58.0;8.0;7.0;7.0;5.0;5.0;1;0
60586;1.0;1.0;FR;5.0;5.0;2.0;5.0;0;6.0;3.0;22.0;6.0;6.0;7.0;5.0;6.0;1;1
60592;1.0;1.0;FR;4.0;10.0;2.0;5.0;0;6.0;1.0;19.0;8.0;8.0;6.0;4.0;4.0;1;1
60596;3.0;1.0;FR;5.0;6.0;4.0;5.0;0;6.0;1.0;21.0;0.0;0.0;3.0;0.0;0.0;1;0
60618;3.0;1.0;FR;5.0;7.0;1.0;3.0;1;4.0;3.0;70.0;7.0;5.0;5.0;3.0;3.0;1;0
60631;1.0;2.0;FR;7.0;3.0;2.0;5.0;0;6.0;2.0;28.0;0.0;0.0;8.0;5.0;3.0;0;1
60666;1.0;1.0;FR;7.0;7.0;2.0;5.0;0;6.0;1.0;32.0;7.0;4.0;6.0;6.0;6.0;1;1
60685;1.0;1.0;FR;7.0;9.0;4.0;5.0;1;1.0;4.0;49.0;5.0;6.0;8.0;4.0;3.0;1;1
60688;3.0;1.0;FR;3.0;7.0;3.0;5.0;0;6.0;1.0;33.0;0.0;3.0;6.0;0.0;0.0;1;0
60709;1.0;1.0;FR;2.0;7.0;5.0;5.0;0;6.0;3.0;17.0;6.0;8.0;7.0;5.0;4.0;1;1
60713;3.0;1.0;FR;6.0;7.0;2.0;5.0;1;6.0;4.0;39.0;3.0;6.0;7.0;4.0;3.0;1;0
60714;1.0;1.0;FR;3.0;5.0;1.0;5.0;1;4.0;1.0;72.0;0.0;4.0;5.0;0.0;0.0;1;1
60728;1.0;1.0;FR;7.0;7.0;5.0;5.0;0;2.0;3.0;42.0;3.0;8.0;7.0;4.0;3.0;1;1
60778;3.0;1.0;FR;3.0;6.0;2.0;5.0;0;1.0;4.0;76.0;1.0;4.0;4.0;1.0;3.0;1;0
60889;1.0;1.0;FR;7.0;8.0;2.0;5.0;0;1.0;1.0;57.0;7.0;7.0;7.0;5.0;6.0;1;1
60896;1.0;1.0;FR;1.0;6.0;2.0;1.0;0;1.0;4.0;67.0;0.0;0.0;0.0;0.0;0.0;1;1
60917;1.0;1.0;FR;4.0;8.0;4.0;4.0;1;6.0;3.0;19.0;6.0;8.0;9.0;7.0;7.0;1;1
60922;1.0;1.0;FR;2.0;10.0;5.0;5.0;1;2.0;4.0;21.0;2.0;4.0;5.0;2.0;2.0;1;1
60950;2.0;1.0;FR;3.0;5.0;3.0;5.0;1;1.0;5.0;55.0;5.0;5.0;5.0;0.0;0.0;1;1
61006;1.0;1.0;FR;6.0;9.0;2.0;5.0;1;1.0;3.0;52.0;5.0;8.0;9.0;6.0;5.0;1;1
61010;3.0;2.0;FR;4.0;5.0;2.0;5.0;0;1.0;4.0;55.0;0.0;4.0;8.0;0.0;0.0;0;0
61011;1.0;1.0;FR;4.0;5.0;4.0;5.0;0;6.0;4.0;20.0;4.0;7.0;7.0;7.0;4.0;1;1
61052;3.0;1.0;FR;4.0;2.0;5.0;2.0;1;1.0;1.0;51.0;8.0;7.0;6.0;6.0;7.0;1;0
61079;3.0;1.0;FR;3.0;6.0;5.0;4.0;1;1.0;2.0;53.0;5.0;8.0;8.0;3.0;3.0;1;0
61123;1.0;1.0;FR;4.0;6.0;4.0;2.0;1;4.0;3.0;55.0;2.0;9.0;10.0;8.0;8.0;1;1
61127;1.0;1.0;FR;4.0;6.0;2.0;4.0;0;1.0;3.0;69.0;3.0;3.0;7.0;2.0;2.0;1;1
61135;1.0;1.0;FR;4.0;6.0;2.0;5.0;1;1.0;4.0;69.0;6.0;5.0;5.0;4.0;4.0;1;1
61137;1.0;1.0;FR;3.0;8.0;2.0;5.0;0;1.0;4.0;60.0;5.0;7.0;10.0;5.0;5.0;1;1
61138;1.0;1.0;FR;7.0;9.0;2.0;5.0;0;1.0;4.0;57.0;5.0;6.0;8.0;5.0;5.0;1;1
61142;2.0;1.0;FR;1.0;1.0;1.0;1.0;1;4.0;3.0;76.0;0.0;1.0;4.0;0.0;0.0;1;1
61186;1.0;1.0;FR;3.0;7.0;3.0;5.0;1;6.0;4.0;53.0;3.0;5.0;7.0;3.0;3.0;1;1
61234;1.0;1.0;FR;3.0;7.0;3.0;5.0;0;6.0;4.0;52.0;5.0;5.0;7.0;5.0;5.0;1;1
61257;3.0;1.0;FR;3.0;2.0;2.0;1.0;1;1.0;4.0;61.0;5.0;5.0;8.0;5.0;5.0;1;0
61260;1.0;1.0;FR;4.0;9.0;3.0;5.0;0;6.0;3.0;20.0;5.0;6.0;7.0;6.0;6.0;1;1
61276;1.0;1.0;FR;7.0;8.0;1.0;5.0;0;6.0;2.0;33.0;4.0;8.0;5.0;2.0;2.0;1;1
61291;3.0;1.0;FR;6.0;9.0;2.0;3.0;1;1.0;3.0;63.0;6.0;8.0;8.0;6.0;6.0;1;0
61308;1.0;1.0;FR;2.0;7.0;2.0;5.0;0;6.0;3.0;16.0;7.0;6.0;9.0;6.0;7.0;1;1
61321;1.0;1.0;FR;4.0;6.0;4.0;5.0;1;6.0;3.0;35.0;0.0;2.0;4.0;0.0;0.0;1;1
61334;1.0;1.0;FR;7.0;6.0;4.0;5.0;0;1.0;3.0;42.0;4.0;6.0;7.0;3.0;0.0;1;1
61379;3.0;1.0;FR;4.0;3.0;3.0;3.0;1;4.0;3.0;52.0;0.0;2.0;5.0;0.0;0.0;1;0
61433;1.0;1.0;FR;4.0;6.0;4.0;5.0;1;6.0;4.0;22.0;4.0;7.0;8.0;5.0;4.0;1;1
61436;3.0;1.0;FR;3.0;2.0;4.0;5.0;1;6.0;1.0;32.0;1.0;0.0;5.0;1.0;1.0;1;0
61455;1.0;1.0;FR;6.0;8.0;2.0;5.0;1;1.0;4.0;62.0;4.0;8.0;6.0;4.0;4.0;1;1
61456;3.0;1.0;FR;3.0;4.0;2.0;1.0;1;1.0;5.0;67.0;5.0;4.0;8.0;1.0;1.0;1;0
61483;3.0;1.0;FR;3.0;5.0;2.0;4.0;0;1.0;4.0;75.0;2.0;5.0;8.0;3.0;3.0;1;0
61497;3.0;1.0;FR;1.0;6.0;2.0;1.0;0;4.0;3.0;79.0;4.0;5.0;8.0;5.0;4.0;1;0
61530;3.0;1.0;FR;7.0;7.0;1.0;5.0;1;6.0;1.0;35.0;5.0;4.0;4.0;2.0;2.0;1;0
61541;1.0;1.0;FR;3.0;8.0;3.0;5.0;0;1.0;4.0;64.0;3.0;4.0;9.0;2.0;0.0;1;1
61547;1.0;1.0;FR;2.0;10.0;5.0;4.0;0;6.0;4.0;19.0;3.0;5.0;8.0;3.0;3.0;1;1
61575;1.0;1.0;FR;7.0;6.0;3.0;5.0;1;6.0;5.0;28.0;4.0;6.0;8.0;4.0;1.0;1;1
61578;3.0;1.0;FR;4.0;6.0;2.0;5.0;1;1.0;2.0;68.0;5.0;0.0;9.0;3.0;1.0;1;0
61585;1.0;1.0;FR;4.0;9.0;3.0;4.0;1;6.0;4.0;20.0;5.0;6.0;6.0;4.0;4.0;1;1
61597;1.0;1.0;FR;2.0;5.0;4.0;5.0;0;6.0;1.0;18.0;0.0;0.0;5.0;3.0;3.0;1;1
61609;1.0;2.0;FR;3.0;7.0;2.0;5.0;0;2.0;4.0;31.0;0.0;3.0;3.0;0.0;0.0;0;1
61611;3.0;1.0;FR;7.0;9.0;2.0;5.0;1;1.0;1.0;30.0;10.0;10.0;10.0;7.0;5.0;1;0
61616;3.0;1.0;FR;7.0;9.0;4.0;5.0;1;6.0;5.0;54.0;2.0;6.0;9.0;1.0;0.0;1;0
61634;3.0;1.0;FR;7.0;7.0;1.0;5.0;0;6.0;1.0;41.0;5.0;6.0;6.0;5.0;3.0;1;0
61644;1.0;1.0;FR;3.0;3.0;2.0;5.0;0;1.0;5.0;49.0;3.0;4.0;3.0;3.0;4.0;1;1
61649;3.0;1.0;FR;1.0;4.0;3.0;1.0;1;1.0;4.0;76.0;5.0;5.0;6.0;7.0;0.0;1;0
61679;3.0;1.0;FR;7.0;10.0;3.0;5.0;1;1.0;3.0;48.0;8.0;6.0;8.0;7.0;5.0;1;0
61682;1.0;1.0;FR;4.0;5.0;2.0;5.0;0;1.0;3.0;64.0;0.0;6.0;3.0;0.0;0.0;1;1
61726;1.0;1.0;FR;3.0;6.0;2.0;5.0;0;4.0;4.0;66.0;5.0;4.0;7.0;4.0;3.0;1;1
61752;3.0;1.0;FR;2.0;4.0;2.0;5.0;1;6.0;3.0;61.0;4.0;4.0;7.0;3.0;3.0;1;0
61769;1.0;1.0;FR;7.0;6.0;2.0;5.0;0;6.0;1.0;32.0;5.0;4.0;3.0;3.0;3.0;1;1
61793;3.0;2.0;FR;4.0;8.0;2.0;5.0;1;1.0;4.0;27.0;4.0;4.0;7.0;2.0;1.0;0;0
61805;1.0;1.0;FR;5.0;8.0;4.0;5.0;0;2.0;4.0;39.0;2.0;7.0;7.0;3.0;3.0;1;1
61820;3.0;1.0;FR;3.0;3.0;2.0;5.0;0;4.0;5.0;37.0;4.0;8.0;7.0;5.0;4.0;1;0
61833;3.0;1.0;FR;3.0;6.0;2.0;5.0;0;4.0;4.0;48.0;0.0;5.0;5.0;5.0;0.0;1;0
61850;1.0;2.0;FR;3.0;3.0;2.0;5.0;0;1.0;4.0;62.0;6.0;6.0;8.0;6.0;5.0;0;1
61892;3.0;1.0;FR;5.0;6.0;2.0;3.0;1;1.0;4.0;75.0;6.0;9.0;9.0;7.0;3.0;1;0
61904;1.0;1.0;FR;3.0;8.0;6.0;5.0;0;6.0;3.0;46.0;6.0;8.0;8.0;2.0;2.0;1;1
61959;1.0;1.0;FR;5.0;7.0;3.0;5.0;0;2.0;3.0;32.0;1.0;6.0;8.0;3.0;0.0;1;1
62027;3.0;1.0;FR;3.0;4.0;3.0;4.0;0;6.0;3.0;23.0;6.0;6.0;3.0;4.0;2.0;1;0
62043;1.0;2.0;FR;7.0;5.0;1.0;4.0;1;6.0;1.0;38.0;4.0;6.0;5.0;3.0;2.0;0;1
62110;3.0;1.0;FR;4.0;7.0;2.0;4.0;1;1.0;4.0;63.0;5.0;3.0;7.0;5.0;0.0;1;0
62128;1.0;1.0;FR;4.0;8.0;4.0;5.0;0;6.0;3.0;18.0;5.0;6.0;8.0;4.0;6.0;1;1
62142;1.0;1.0;FR;5.0;8.0;4.0;5.0;1;6.0;3.0;39.0;5.0;5.0;7.0;2.0;2.0;1;1
62158;3.0;2.0;FR;1.0;6.0;2.0;1.0;1;1.0;2.0;69.0;6.0;6.0;8.0;2.0;2.0;0;0
62178;1.0;1.0;FR;4.0;9.0;4.0;5.0;0;6.0;3.0;20.0;5.0;5.0;6.0;5.0;5.0;1;1
62192;1.0;2.0;FR;6.0;9.0;3.0;5.0;1;6.0;4.0;35.0;4.0;3.0;6.0;3.0;3.0;0;1
62272;1.0;1.0;FR;3.0;6.0;3.0;5.0;0;1.0;4.0;57.0;3.0;0.0;0.0;5.0;5.0;1;1
62316;1.0;1.0;FR;5.0;6.0;2.0;4.0;0;1.0;3.0;62.0;3.0;3.0;8.0;3.0;1.0;1;1
62357;1.0;1.0;FR;3.0;6.0;1.0;5.0;1;4.0;3.0;60.0;3.0;4.0;5.0;4.0;2.0;1;1
62384;1.0;1.0;FR;4.0;5.0;4.0;2.0;1;1.0;3.0;46.0;0.0;7.0;7.0;4.0;4.0;1;1
62424;1.0;1.0;FR;2.0;4.0;3.0;5.0;0;6.0;3.0;17.0;2.0;2.0;1.0;2.0;4.0;1;1
62458;1.0;2.0;FR;2.0;5.0;5.0;5.0;1;6.0;4.0;36.0;1.0;8.0;10.0;6.0;6.0;0;1
62471;3.0;1.0;FR;4.0;7.0;2.0;5.0;1;6.0;4.0;72.0;10.0;10.0;10.0;5.0;7.0;1;0
62501;1.0;1.0;FR;4.0;6.0;2.0;5.0;1;1.0;1.0;43.0;4.0;1.0;5.0;0.0;0.0;1;1
62529;3.0;1.0;FR;3.0;2.0;1.0;1.0;1;5.0;3.0;89.0;5.0;8.0;8.0;4.0;4.0;1;0
62559;3.0;1.0;FR;2.0;6.0;2.0;5.0;1;4.0;4.0;77.0;6.0;7.0;7.0;6.0;6.0;1;0
62576;1.0;1.0;FR;6.0;8.0;4.0;5.0;1;6.0;4.0;23.0;3.0;6.0;2.0;2.0;2.0;1;1
62588;3.0;1.0;FR;1.0;4.0;1.0;3.0;0;4.0;3.0;76.0;5.0;4.0;5.0;7.0;4.0;1;0
62595;2.0;1.0;FR;1.0;2.0;6.0;5.0;0;1.0;1.0;41.0;5.0;10.0;10.0;7.0;5.0;1;1
62629;1.0;1.0;FR;7.0;8.0;4.0;5.0;1;1.0;2.0;39.0;8.0;9.0;9.0;6.0;4.0;1;1
62669;1.0;2.0;FR;2.0;7.0;3.0;5.0;0;2.0;4.0;29.0;0.0;1.0;3.0;0.0;0.0;0;1
62671;3.0;1.0;FR;4.0;10.0;3.0;5.0;0;2.0;1.0;50.0;5.0;7.0;6.0;5.0;2.0;1;0
62678;3.0;1.0;FR;4.0;2.0;3.0;5.0;1;6.0;4.0;28.0;5.0;2.0;2.0;5.0;5.0;1;0
62681;3.0;1.0;FR;2.0;4.0;3.0;5.0;0;2.0;4.0;36.0;4.0;6.0;6.0;4.0;3.0;1;0
62703;1.0;1.0;FR;3.0;5.0;4.0;4.0;1;4.0;2.0;26.0;3.0;4.0;5.0;3.0;3.0;1;1
62712;1.0;1.0;FR;1.0;2.0;1.0;5.0;1;4.0;2.0;71.0;3.0;3.0;5.0;2.0;3.0;1;1
62722;1.0;1.0;FR;4.0;7.0;3.0;5.0;0;6.0;5.0;27.0;7.0;5.0;7.0;3.0;5.0;1;1
62726;1.0;1.0;FR;7.0;10.0;2.0;5.0;0;6.0;3.0;30.0;6.0;10.0;10.0;6.0;6.0;1;1
62733;1.0;1.0;FR;2.0;10.0;2.0;5.0;0;1.0;4.0;65.0;3.0;7.0;8.0;2.0;2.0;1;1
62736;3.0;1.0;FR;3.0;6.0;2.0;3.0;0;2.0;3.0;58.0;9.0;5.0;6.0;9.0;5.0;1;0
62742;1.0;1.0;FR;7.0;6.0;4.0;5.0;0;1.0;1.0;32.0;8.0;6.0;6.0;6.0;4.0;1;1
62747;1.0;1.0;FR;5.0;9.0;2.0;5.0;0;6.0;5.0;60.0;2.0;2.0;4.0;2.0;1.0;1;1
62758;1.0;1.0;FR;3.0;7.0;3.0;5.0;0;1.0;4.0;63.0;1.0;0.0;0.0;2.0;5.0;1;1
62769;3.0;1.0;FR;3.0;7.0;3.0;3.0;0;1.0;5.0;56.0;5.0;5.0;6.0;5.0;5.0;1;0
62786;1.0;1.0;FR;3.0;8.0;2.0;5.0;1;1.0;4.0;52.0;0.0;0.0;0.0;2.0;0.0;1;1
62793;1.0;1.0;FR;1.0;1.0;1.0;1.0;1;4.0;4.0;87.0;5.0;8.0;8.0;6.0;4.0;1;1
62796;3.0;1.0;FR;5.0;2.0;1.0;5.0;0;6.0;4.0;22.0;2.0;7.0;7.0;7.0;8.0;1;0
62811;1.0;1.0;FR;4.0;8.0;2.0;5.0;0;1.0;4.0;67.0;5.0;7.0;8.0;6.0;4.0;1;1
62864;3.0;1.0;FR;1.0;6.0;2.0;1.0;0;1.0;4.0;75.0;0.0;0.0;8.0;0.0;0.0;1;0
62918;3.0;1.0;FR;6.0;9.0;3.0;5.0;0;2.0;4.0;33.0;2.0;3.0;3.0;0.0;1.0;1;0
62974;1.0;1.0;FR;5.0;8.0;5.0;5.0;1;2.0;5.0;41.0;5.0;7.0;7.0;3.0;3.0;1;1
62993;1.0;1.0;FR;3.0;4.0;3.0;5.0;1;5.0;4.0;72.0;1.0;1.0;8.0;2.0;2.0;1;1
63020;1.0;1.0;FR;7.0;6.0;2.0;1.0;0;4.0;5.0;77.0;2.0;0.0;8.0;0.0;0.0;1;1
63021;1.0;1.0;FR;2.0;9.0;4.0;5.0;1;6.0;4.0;16.0;0.0;0.0;0.0;0.0;5.0;1;1
63047;1.0;1.0;FR;7.0;10.0;4.0;5.0;1;1.0;4.0;58.0;8.0;8.0;7.0;8.0;6.0;1;1
63058;1.0;2.0;FR;3.0;2.0;2.0;5.0;0;6.0;4.0;37.0;2.0;8.0;8.0;3.0;3.0;0;1
63076;3.0;1.0;FR;6.0;5.0;2.0;5.0;0;4.0;5.0;35.0;2.0;2.0;5.0;3.0;3.0;1;0
63082;1.0;1.0;FR;1.0;5.0;2.0;1.0;0;1.0;4.0;70.0;4.0;5.0;8.0;3.0;4.0;1;1
63083;1.0;1.0;FR;4.0;8.0;2.0;5.0;0;1.0;4.0;58.0;8.0;4.0;7.0;7.0;6.0;1;1
63117;1.0;1.0;FR;4.0;5.0;2.0;5.0;1;1.0;5.0;63.0;3.0;5.0;6.0;3.0;2.0;1;1
63135;1.0;1.0;FR;5.0;4.0;1.0;5.0;1;6.0;2.0;47.0;6.0;7.0;8.0;6.0;5.0;1;1
63156;1.0;1.0;FR;7.0;8.0;2.0;5.0;0;4.0;1.0;41.0;9.0;10.0;8.0;5.0;8.0;1;1
63165;1.0;1.0;FR;7.0;4.0;1.0;5.0;0;4.0;1.0;61.0;5.0;6.0;2.0;6.0;6.0;1;1
63200;3.0;1.0;FR;5.0;8.0;3.0;5.0;1;6.0;2.0;25.0;5.0;7.0;7.0;5.0;5.0;1;0
63207;1.0;1.0;FR;7.0;10.0;4.0;5.0;0;4.0;4.0;64.0;7.0;9.0;9.0;7.0;7.0;1;1
63208;1.0;1.0;FR;1.0;5.0;2.0;1.0;0;1.0;3.0;73.0;4.0;3.0;6.0;7.0;4.0;1;1
63231;3.0;1.0;FR;3.0;7.0;3.0;5.0;0;2.0;4.0;56.0;5.0;2.0;2.0;4.0;4.0;1;0
63266;1.0;1.0;FR;5.0;9.0;4.0;4.0;1;2.0;3.0;49.0;3.0;3.0;7.0;2.0;2.0;1;1
63273;3.0;1.0;FR;4.0;8.0;5.0;5.0;1;1.0;4.0;47.0;7.0;8.0;7.0;5.0;5.0;1;0
63294;1.0;2.0;FR;7.0;6.0;2.0;5.0;1;6.0;3.0;30.0;3.0;5.0;5.0;3.0;3.0;0;1
63299;1.0;2.0;FR;5.0;6.0;1.0;5.0;0;4.0;1.0;52.0;4.0;7.0;7.0;4.0;2.0;0;1
63306;3.0;1.0;FR;4.0;8.0;2.0;5.0;1;1.0;3.0;74.0;5.0;7.0;8.0;2.0;2.0;1;0
63332;1.0;1.0;FR;5.0;8.0;2.0;5.0;1;1.0;3.0;59.0;6.0;9.0;4.0;3.0;7.0;1;1
63336;1.0;1.0;FR;5.0;7.0;2.0;3.0;0;1.0;1.0;70.0;5.0;5.0;0.0;1.0;8.0;1;1
63369;1.0;1.0;FR;4.0;9.0;2.0;5.0;0;1.0;3.0;66.0;8.0;7.0;7.0;7.0;7.0;1;1
63383;3.0;1.0;FR;4.0;6.0;1.0;3.0;1;5.0;3.0;64.0;5.0;7.0;8.0;4.0;3.0;1;0
63388;2.0;1.0;FR;5.0;10.0;5.0;5.0;1;6.0;4.0;22.0;3.0;4.0;5.0;5.0;3.0;1;1
63392;3.0;1.0;FR;3.0;6.0;2.0;1.0;0;1.0;1.0;48.0;0.0;2.0;2.0;0.0;1.0;1;0
63422;1.0;1.0;FR;3.0;7.0;2.0;5.0;0;1.0;3.0;53.0;0.0;0.0;5.0;0.0;0.0;1;1
63440;1.0;2.0;FR;6.0;6.0;4.0;5.0;0;6.0;3.0;22.0;4.0;6.0;7.0;7.0;5.0;0;1
63457;1.0;1.0;FR;2.0;6.0;4.0;5.0;1;6.0;1.0;16.0;5.0;8.0;9.0;7.0;5.0;1;1
63459;1.0;1.0;FR;4.0;2.0;1.0;5.0;0;6.0;2.0;39.0;1.0;3.0;3.0;0.0;0.0;1;1
63535;1.0;1.0;FR;7.0;8.0;4.0;5.0;0;1.0;3.0;55.0;6.0;7.0;7.0;5.0;6.0;1;1
63540;1.0;1.0;FR;3.0;3.0;4.0;5.0;1;2.0;3.0;50.0;0.0;1.0;5.0;0.0;0.0;1;1
63571;1.0;1.0;FR;3.0;5.0;7.0;5.0;0;6.0;3.0;38.0;2.0;3.0;4.0;2.0;2.0;1;1
63578;1.0;1.0;FR;5.0;9.0;3.0;5.0;1;1.0;4.0;54.0;5.0;6.0;5.0;4.0;3.0;1;1
63615;1.0;1.0;FR;4.0;6.0;3.0;5.0;0;1.0;2.0;62.0;5.0;10.0;5.0;5.0;5.0;1;1
63645;1.0;1.0;FR;6.0;6.0;2.0;5.0;1;6.0;2.0;23.0;5.0;6.0;3.0;3.0;2.0;1;1
63648;1.0;1.0;FR;6.0;5.0;3.0;5.0;0;1.0;2.0;56.0;3.0;5.0;5.0;1.0;1.0;1;1
63698;1.0;1.0;FR;5.0;8.0;4.0;5.0;1;1.0;2.0;41.0;6.0;8.0;9.0;6.0;6.0;1;1
63743;1.0;1.0;FR;7.0;8.0;2.0;5.0;0;1.0;3.0;63.0;5.0;7.0;8.0;4.0;3.0;1;1
63746;1.0;1.0;FR;4.0;8.0;2.0;5.0;0;1.0;4.0;68.0;7.0;8.0;8.0;7.0;6.0;1;1
63747;3.0;1.0;FR;3.0;8.0;2.0;4.0;0;1.0;4.0;60.0;5.0;5.0;5.0;5.0;5.0;1;0
63751;1.0;1.0;FR;1.0;7.0;2.0;1.0;0;1.0;3.0;81.0;2.0;7.0;8.0;4.0;2.0;1;1
63755;3.0;1.0;FR;1.0;3.0;2.0;1.0;1;1.0;3.0;64.0;0.0;0.0;0.0;0.0;0.0;1;0
63771;3.0;1.0;FR;1.0;5.0;2.0;1.0;1;1.0;4.0;55.0;3.0;2.0;7.0;4.0;4.0;1;0
63789;3.0;2.0;FR;3.0;2.0;2.0;1.0;1;4.0;4.0;64.0;0.0;6.0;5.0;0.0;5.0;0;0
63792;3.0;1.0;FR;2.0;5.0;2.0;4.0;0;1.0;3.0;82.0;7.0;8.0;8.0;9.0;7.0;1;0
63853;1.0;1.0;FR;4.0;9.0;2.0;5.0;0;1.0;2.0;63.0;0.0;7.0;5.0;2.0;1.0;1;1
63862;1.0;1.0;FR;2.0;5.0;2.0;5.0;0;6.0;1.0;33.0;5.0;3.0;2.0;5.0;4.0;1;1
63866;1.0;1.0;FR;4.0;10.0;9.0;5.0;1;6.0;3.0;23.0;8.0;9.0;8.0;6.0;6.0;1;1
63884;2.0;1.0;FR;3.0;4.0;3.0;5.0;1;1.0;1.0;60.0;4.0;5.0;6.0;8.0;8.0;1;1
63903;3.0;1.0;FR;4.0;9.0;5.0;5.0;1;6.0;1.0;19.0;6.0;3.0;6.0;2.0;3.0;1;0
63937;1.0;1.0;FR;7.0;10.0;4.0;5.0;0;6.0;1.0;56.0;6.0;4.0;8.0;4.0;3.0;1;1
63944;1.0;1.0;FR;2.0;6.0;2.0;5.0;1;1.0;4.0;87.0;5.0;4.0;5.0;5.0;5.0;1;1
63973;1.0;1.0;FR;7.0;8.0;3.0;4.0;0;6.0;1.0;24.0;4.0;6.0;6.0;4.0;6.0;1;1
63983;3.0;2.0;FR;2.0;6.0;4.0;5.0;0;6.0;2.0;17.0;0.0;0.0;0.0;2.0;2.0;0;0
64000;3.0;1.0;FR;4.0;4.0;1.0;5.0;0;6.0;3.0;25.0;5.0;2.0;2.0;1.0;1.0;1;0
64026;1.0;1.0;FR;5.0;7.0;2.0;4.0;0;1.0;2.0;72.0;4.0;6.0;7.0;3.0;3.0;1;1
64028;1.0;1.0;FR;3.0;4.0;1.0;5.0;1;5.0;4.0;72.0;4.0;6.0;7.0;5.0;3.0;1;1
64061;3.0;2.0;FR;3.0;3.0;3.0;5.0;1;1.0;4.0;58.0;3.0;3.0;5.0;2.0;1.0;0;0
64110;1.0;1.0;FR;2.0;1.0;1.0;2.0;0;6.0;1.0;52.0;5.0;8.0;8.0;7.0;6.0;1;1
64112;3.0;1.0;FR;1.0;7.0;2.0;5.0;1;1.0;4.0;66.0;0.0;1.0;10.0;3.0;0.0;1;0
64126;1.0;1.0;FR;6.0;8.0;4.0;5.0;1;1.0;4.0;37.0;2.0;1.0;6.0;0.0;0.0;1;1
64130;3.0;1.0;FR;5.0;5.0;1.0;5.0;1;6.0;1.0;64.0;6.0;6.0;6.0;6.0;6.0;1;0
64145;1.0;1.0;FR;5.0;8.0;2.0;5.0;1;1.0;1.0;24.0;6.0;4.0;5.0;4.0;5.0;1;1
64162;1.0;1.0;FR;5.0;6.0;1.0;5.0;0;6.0;1.0;65.0;3.0;4.0;6.0;3.0;3.0;1;1
64164;1.0;1.0;FR;7.0;9.0;2.0;5.0;0;1.0;2.0;66.0;7.0;7.0;7.0;6.0;5.0;1;1
64171;1.0;1.0;FR;7.0;10.0;4.0;5.0;1;2.0;1.0;45.0;8.0;7.0;7.0;6.0;6.0;1;1
64235;3.0;1.0;FR;4.0;4.0;2.0;1.0;0;1.0;4.0;83.0;4.0;6.0;8.0;4.0;1.0;1;0
64275;1.0;1.0;FR;5.0;4.0;1.0;5.0;1;6.0;3.0;40.0;0.0;2.0;3.0;0.0;0.0;1;1
64301;1.0;1.0;FR;6.0;8.0;3.0;5.0;1;4.0;4.0;34.0;5.0;2.0;10.0;5.0;5.0;1;1
64380;1.0;1.0;FR;7.0;10.0;5.0;5.0;0;1.0;4.0;46.0;7.0;8.0;7.0;5.0;5.0;1;1
64430;1.0;1.0;FR;3.0;7.0;2.0;5.0;0;1.0;4.0;71.0;4.0;5.0;7.0;5.0;5.0;1;1
64446;1.0;1.0;FR;3.0;6.0;4.0;3.0;0;6.0;5.0;39.0;7.0;5.0;6.0;4.0;4.0;1;1
64452;3.0;2.0;FR;7.0;7.0;2.0;5.0;0;6.0;2.0;50.0;5.0;0.0;6.0;1.0;1.0;0;0
64476;1.0;1.0;FR;7.0;10.0;6.0;5.0;0;1.0;2.0;44.0;6.0;7.0;7.0;6.0;5.0;1;1
64612;1.0;1.0;FR;1.0;3.0;5.0;4.0;0;1.0;2.0;52.0;10.0;10.0;10.0;5.0;0.0;1;1
64624;1.0;1.0;FR;7.0;5.0;2.0;5.0;1;2.0;3.0;33.0;2.0;8.0;6.0;2.0;2.0;1;1
64635;1.0;1.0;FR;3.0;2.0;3.0;1.0;0;1.0;4.0;70.0;0.0;0.0;4.0;0.0;0.0;1;1
64649;1.0;1.0;FR;3.0;3.0;2.0;5.0;1;1.0;3.0;69.0;2.0;4.0;6.0;0.0;0.0;1;1
64682;3.0;1.0;FR;5.0;3.0;3.0;5.0;0;1.0;3.0;34.0;5.0;10.0;9.0;0.0;4.0;1;0
64684;3.0;1.0;FR;5.0;5.0;1.0;5.0;0;4.0;5.0;62.0;3.0;3.0;3.0;5.0;3.0;1;0
64710;1.0;1.0;FR;6.0;10.0;4.0;5.0;0;6.0;3.0;26.0;2.0;3.0;3.0;3.0;2.0;1;1
64721;1.0;1.0;FR;2.0;1.0;1.0;5.0;0;6.0;3.0;44.0;7.0;9.0;9.0;8.0;8.0;1;1
64743;2.0;2.0;FR;2.0;9.0;2.0;5.0;0;1.0;4.0;67.0;3.0;2.0;6.0;5.0;5.0;0;1
64754;1.0;1.0;FR;3.0;9.0;2.0;5.0;0;1.0;4.0;60.0;1.0;6.0;7.0;5.0;6.0;1;1
64772;1.0;1.0;FR;3.0;5.0;1.0;5.0;1;5.0;4.0;73.0;6.0;6.0;6.0;5.0;5.0;1;1
64775;1.0;1.0;FR;6.0;8.0;6.0;5.0;1;1.0;4.0;40.0;6.0;2.0;8.0;5.0;5.0;1;1
64782;1.0;1.0;FR;5.0;7.0;2.0;5.0;0;6.0;4.0;55.0;3.0;3.0;5.0;5.0;6.0;1;1
