idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
50021;1.0;1.0;IT;4.0;5.0;3.0;5.0;0;1.0;4.0;39.0;5.0;6.0;7.0;5.0;4.0;1;1
50036;1.0;1.0;IT;7.0;6.0;1.0;5.0;1;6.0;3.0;29.0;3.0;6.0;6.0;3.0;3.0;1;1
50041;1.0;1.0;IT;2.0;4.0;2.0;5.0;1;6.0;4.0;47.0;5.0;7.0;10.0;4.0;5.0;1;1
50047;1.0;1.0;IT;4.0;5.0;4.0;5.0;1;6.0;4.0;21.0;8.0;4.0;7.0;5.0;6.0;1;1
50057;1.0;1.0;IT;2.0;5.0;4.0;3.0;0;1.0;4.0;62.0;1.0;4.0;4.0;5.0;4.0;1;1
50076;1.0;1.0;IT;7.0;10.0;3.0;5.0;0;1.0;4.0;44.0;7.0;10.0;10.0;7.0;6.0;1;1
50103;1.0;1.0;IT;7.0;9.0;3.0;5.0;0;1.0;4.0;53.0;8.0;8.0;8.0;8.0;8.0;1;1
50125;1.0;1.0;IT;4.0;6.0;2.0;5.0;0;6.0;1.0;24.0;9.0;8.0;8.0;7.0;8.0;1;1
50137;1.0;1.0;IT;3.0;4.0;2.0;5.0;1;4.0;3.0;51.0;7.0;8.0;6.0;4.0;4.0;1;1
50139;1.0;1.0;IT;1.0;3.0;2.0;1.0;1;1.0;4.0;69.0;5.0;7.0;7.0;4.0;4.0;1;1
50151;1.0;1.0;IT;2.0;5.0;2.0;1.0;1;1.0;1.0;82.0;5.0;6.0;6.0;4.0;4.0;1;1
50160;3.0;1.0;IT;4.0;3.0;1.0;2.0;1;5.0;4.0;58.0;6.0;7.0;8.0;3.0;3.0;1;0
50190;3.0;1.0;IT;2.0;4.0;2.0;1.0;0;1.0;4.0;57.0;5.0;8.0;10.0;4.0;4.0;1;0
50211;1.0;1.0;IT;4.0;3.0;1.0;5.0;1;3.0;3.0;47.0;5.0;7.0;7.0;5.0;6.0;1;1
50213;3.0;1.0;IT;2.0;9.0;3.0;5.0;1;1.0;4.0;50.0;4.0;1.0;2.0;0.0;0.0;1;0
50235;1.0;1.0;IT;2.0;2.0;5.0;2.0;0;1.0;4.0;44.0;4.0;4.0;5.0;2.0;2.0;1;1
50240;1.0;1.0;IT;7.0;8.0;3.0;5.0;1;1.0;4.0;58.0;7.0;0.0;7.0;3.0;3.0;1;1
50248;1.0;1.0;IT;7.0;7.0;3.0;5.0;1;6.0;3.0;45.0;5.0;8.0;8.0;4.0;3.0;1;1
50273;1.0;1.0;IT;2.0;9.0;2.0;5.0;1;1.0;3.0;63.0;7.0;8.0;10.0;5.0;4.0;1;1
50308;1.0;1.0;IT;4.0;7.0;3.0;5.0;1;1.0;3.0;54.0;5.0;6.0;8.0;5.0;5.0;1;1
50311;3.0;1.0;IT;4.0;6.0;2.0;5.0;1;6.0;3.0;62.0;8.0;2.0;8.0;2.0;3.0;1;0
50315;1.0;1.0;IT;1.0;5.0;2.0;1.0;0;1.0;3.0;74.0;1.0;6.0;7.0;1.0;2.0;1;1
50330;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;6.0;3.0;31.0;2.0;5.0;6.0;1.0;4.0;1;1
50339;3.0;1.0;IT;4.0;7.0;2.0;5.0;1;1.0;4.0;63.0;8.0;4.0;7.0;5.0;5.0;1;0
50363;1.0;1.0;IT;4.0;5.0;3.0;5.0;0;6.0;4.0;37.0;6.0;7.0;9.0;6.0;6.0;1;1
50367;3.0;1.0;IT;4.0;5.0;1.0;3.0;1;6.0;3.0;64.0;0.0;1.0;0.0;0.0;0.0;1;0
50380;1.0;1.0;IT;4.0;9.0;2.0;4.0;1;1.0;3.0;74.0;7.0;8.0;8.0;5.0;4.0;1;1
50391;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;5.0;3.0;84.0;0.0;3.0;5.0;0.0;0.0;1;0
50415;2.0;1.0;IT;2.0;5.0;2.0;2.0;1;3.0;4.0;70.0;3.0;6.0;8.0;2.0;1.0;1;1
50465;1.0;1.0;IT;4.0;7.0;3.0;5.0;1;1.0;1.0;56.0;6.0;7.0;8.0;3.0;2.0;1;1
50481;3.0;1.0;IT;2.0;5.0;2.0;2.0;1;1.0;4.0;74.0;0.0;8.0;8.0;0.0;0.0;1;0
50526;1.0;1.0;IT;2.0;7.0;4.0;5.0;1;1.0;1.0;62.0;2.0;6.0;8.0;2.0;0.0;1;1
50530;3.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;4.0;61.0;0.0;3.0;6.0;0.0;0.0;1;0
50555;1.0;1.0;IT;6.0;8.0;3.0;5.0;0;6.0;4.0;34.0;2.0;6.0;6.0;1.0;1.0;1;1
50568;1.0;1.0;IT;4.0;5.0;2.0;5.0;0;1.0;4.0;43.0;7.0;9.0;8.0;6.0;5.0;1;1
50569;3.0;1.0;IT;4.0;5.0;4.0;5.0;0;1.0;4.0;43.0;3.0;2.0;6.0;0.0;1.0;1;0
50577;1.0;1.0;IT;2.0;1.0;1.0;2.0;0;3.0;5.0;65.0;6.0;7.0;8.0;6.0;6.0;1;1
50591;3.0;1.0;IT;4.0;8.0;4.0;5.0;0;1.0;3.0;56.0;8.0;8.0;10.0;0.0;5.0;1;0
50592;3.0;1.0;IT;1.0;2.0;1.0;1.0;0;5.0;3.0;87.0;4.0;6.0;8.0;5.0;4.0;1;0
50608;3.0;1.0;IT;1.0;5.0;1.0;4.0;1;6.0;4.0;72.0;1.0;3.0;8.0;0.0;0.0;1;0
50611;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;4.0;53.0;5.0;5.0;6.0;5.0;5.0;1;1
50623;1.0;1.0;IT;3.0;5.0;2.0;1.0;1;1.0;4.0;69.0;6.0;7.0;9.0;6.0;6.0;1;1
50626;1.0;1.0;IT;2.0;5.0;2.0;5.0;0;1.0;4.0;72.0;0.0;7.0;10.0;0.0;0.0;1;1
50633;3.0;1.0;IT;2.0;5.0;2.0;2.0;0;1.0;4.0;80.0;3.0;0.0;8.0;0.0;0.0;1;0
50637;1.0;2.0;IT;2.0;8.0;3.0;5.0;1;1.0;1.0;68.0;5.0;3.0;5.0;5.0;5.0;0;1
50638;1.0;1.0;IT;7.0;5.0;3.0;5.0;0;1.0;3.0;39.0;8.0;5.0;8.0;6.0;6.0;1;1
50681;3.0;1.0;IT;4.0;3.0;1.0;5.0;1;3.0;4.0;69.0;2.0;5.0;6.0;2.0;2.0;1;0
50691;3.0;1.0;IT;4.0;5.0;1.0;5.0;1;6.0;4.0;39.0;0.0;6.0;5.0;0.0;0.0;1;0
50707;3.0;1.0;IT;4.0;3.0;4.0;5.0;1;6.0;5.0;26.0;2.0;3.0;3.0;3.0;3.0;1;0
50714;3.0;1.0;IT;7.0;7.0;3.0;5.0;0;1.0;4.0;43.0;6.0;8.0;8.0;3.0;3.0;1;0
50732;1.0;1.0;IT;7.0;8.0;2.0;3.0;1;1.0;3.0;63.0;7.0;7.0;7.0;6.0;6.0;1;1
50749;2.0;2.0;IT;6.0;5.0;3.0;5.0;0;6.0;4.0;25.0;5.0;7.0;5.0;3.0;4.0;0;1
50771;3.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;3.0;24.0;7.0;7.0;7.0;0.0;0.0;1;0
50781;1.0;1.0;IT;2.0;6.0;2.0;1.0;1;5.0;4.0;86.0;2.0;6.0;7.0;1.0;2.0;1;1
50789;1.0;1.0;IT;2.0;8.0;2.0;5.0;1;1.0;4.0;53.0;7.0;9.0;10.0;4.0;4.0;1;1
50812;3.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;4.0;84.0;6.0;5.0;7.0;3.0;3.0;1;0
50827;3.0;1.0;IT;3.0;5.0;2.0;4.0;0;1.0;3.0;60.0;6.0;4.0;8.0;4.0;5.0;1;0
50832;3.0;1.0;IT;6.0;4.0;4.0;5.0;1;6.0;3.0;26.0;5.0;7.0;7.0;3.0;4.0;1;0
50835;1.0;1.0;IT;4.0;5.0;5.0;4.0;0;1.0;4.0;52.0;8.0;9.0;9.0;6.0;6.0;1;1
50848;3.0;1.0;IT;7.0;5.0;3.0;5.0;1;6.0;3.0;28.0;7.0;7.0;7.0;3.0;3.0;1;0
50859;3.0;1.0;IT;2.0;5.0;5.0;2.0;1;6.0;2.0;33.0;0.0;5.0;5.0;5.0;5.0;1;0
50868;1.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;3.0;84.0;5.0;5.0;6.0;4.0;4.0;1;1
50876;3.0;1.0;IT;2.0;5.0;2.0;1.0;0;1.0;3.0;73.0;5.0;5.0;5.0;5.0;5.0;1;0
50902;1.0;1.0;IT;4.0;4.0;3.0;5.0;1;6.0;3.0;20.0;5.0;5.0;7.0;5.0;5.0;1;1
50903;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;5.0;3.0;55.0;7.0;7.0;7.0;4.0;5.0;1;1
50931;1.0;1.0;IT;5.0;8.0;4.0;5.0;1;1.0;4.0;50.0;3.0;8.0;8.0;3.0;3.0;1;1
50939;1.0;1.0;IT;6.0;5.0;2.0;5.0;1;1.0;4.0;49.0;7.0;8.0;8.0;6.0;5.0;1;1
50940;1.0;1.0;IT;4.0;10.0;2.0;5.0;0;1.0;3.0;64.0;4.0;3.0;5.0;2.0;2.0;1;1
50954;3.0;1.0;IT;2.0;5.0;2.0;2.0;0;1.0;4.0;76.0;7.0;7.0;8.0;6.0;6.0;1;0
50994;3.0;1.0;IT;4.0;8.0;4.0;2.0;1;6.0;3.0;22.0;7.0;8.0;8.0;6.0;6.0;1;0
50995;1.0;1.0;IT;2.0;2.0;2.0;4.0;1;1.0;4.0;67.0;2.0;2.0;4.0;0.0;2.0;1;1
51015;3.0;1.0;IT;6.0;1.0;3.0;5.0;1;1.0;3.0;32.0;0.0;0.0;0.0;0.0;0.0;1;0
51028;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;6.0;3.0;26.0;5.0;5.0;6.0;2.0;2.0;1;1
51042;1.0;1.0;IT;4.0;4.0;1.0;5.0;1;6.0;4.0;47.0;8.0;6.0;7.0;6.0;6.0;1;1
51054;3.0;1.0;IT;3.0;3.0;2.0;5.0;0;1.0;4.0;64.0;4.0;7.0;8.0;3.0;3.0;1;0
51058;1.0;1.0;IT;1.0;2.0;5.0;5.0;0;1.0;3.0;42.0;2.0;3.0;3.0;1.0;1.0;1;1
51086;3.0;1.0;IT;4.0;5.0;4.0;5.0;1;1.0;4.0;47.0;7.0;8.0;8.0;5.0;6.0;1;0
51096;1.0;1.0;IT;6.0;5.0;2.0;5.0;0;4.0;3.0;54.0;4.0;8.0;7.0;4.0;4.0;1;1
51101;3.0;1.0;IT;7.0;3.0;2.0;5.0;1;1.0;3.0;25.0;6.0;6.0;6.0;6.0;5.0;1;0
51102;1.0;1.0;IT;6.0;8.0;2.0;4.0;1;1.0;4.0;44.0;7.0;8.0;7.0;4.0;5.0;1;1
51104;3.0;1.0;IT;4.0;3.0;4.0;5.0;0;6.0;4.0;26.0;7.0;7.0;8.0;6.0;6.0;1;0
51119;3.0;1.0;IT;2.0;7.0;3.0;5.0;1;1.0;3.0;60.0;6.0;6.0;7.0;6.0;6.0;1;0
51146;1.0;1.0;IT;2.0;8.0;2.0;5.0;0;1.0;4.0;65.0;2.0;4.0;4.0;2.0;2.0;1;1
51190;1.0;1.0;IT;2.0;6.0;2.0;5.0;1;1.0;4.0;70.0;4.0;6.0;7.0;4.0;4.0;1;1
51192;3.0;1.0;IT;4.0;4.0;4.0;5.0;1;1.0;3.0;35.0;5.0;7.0;5.0;5.0;4.0;1;0
51200;1.0;1.0;IT;4.0;4.0;1.0;1.0;1;6.0;4.0;71.0;2.0;1.0;9.0;0.0;0.0;1;1
51216;1.0;1.0;IT;7.0;5.0;5.0;5.0;1;1.0;3.0;47.0;4.0;6.0;6.0;2.0;2.0;1;1
51220;3.0;1.0;IT;4.0;5.0;1.0;5.0;0;3.0;4.0;70.0;0.0;5.0;7.0;5.0;5.0;1;0
51256;3.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;3.0;84.0;3.0;4.0;7.0;5.0;5.0;1;0
51261;3.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;3.0;86.0;2.0;2.0;1.0;0.0;0.0;1;0
51262;3.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;4.0;89.0;0.0;7.0;7.0;0.0;0.0;1;0
51274;1.0;1.0;IT;2.0;5.0;4.0;5.0;1;1.0;5.0;56.0;7.0;8.0;8.0;7.0;7.0;1;1
51285;3.0;1.0;IT;2.0;5.0;1.0;4.0;0;5.0;4.0;71.0;5.0;6.0;7.0;4.0;4.0;1;0
51300;1.0;1.0;IT;2.0;2.0;2.0;5.0;1;1.0;3.0;62.0;4.0;6.0;10.0;3.0;3.0;1;1
51308;1.0;1.0;IT;3.0;8.0;3.0;4.0;1;1.0;3.0;50.0;6.0;6.0;7.0;4.0;3.0;1;1
51322;1.0;1.0;IT;2.0;5.0;4.0;5.0;0;1.0;4.0;41.0;0.0;5.0;4.0;0.0;0.0;1;1
51345;3.0;1.0;IT;4.0;5.0;1.0;5.0;1;6.0;4.0;47.0;3.0;2.0;2.0;0.0;0.0;1;0
51387;3.0;1.0;IT;2.0;5.0;2.0;1.0;0;1.0;3.0;85.0;4.0;6.0;8.0;4.0;4.0;1;0
51393;3.0;1.0;IT;4.0;1.0;1.0;5.0;1;6.0;4.0;54.0;0.0;7.0;6.0;4.0;4.0;1;0
51406;3.0;2.0;IT;2.0;4.0;3.0;4.0;0;1.0;3.0;30.0;5.0;5.0;5.0;3.0;4.0;0;0
51414;1.0;1.0;IT;3.0;4.0;1.0;5.0;1;4.0;4.0;61.0;8.0;4.0;7.0;6.0;6.0;1;1
51422;1.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;3.0;89.0;5.0;3.0;7.0;4.0;2.0;1;1
51429;3.0;1.0;IT;5.0;5.0;3.0;5.0;1;6.0;3.0;22.0;6.0;6.0;6.0;6.0;6.0;1;0
51441;3.0;1.0;IT;4.0;5.0;1.0;5.0;1;6.0;3.0;30.0;4.0;5.0;7.0;1.0;4.0;1;0
51455;3.0;1.0;IT;2.0;2.0;1.0;1.0;1;5.0;3.0;84.0;2.0;5.0;8.0;1.0;2.0;1;0
51471;2.0;1.0;IT;4.0;4.0;2.0;5.0;0;1.0;3.0;53.0;3.0;2.0;2.0;2.0;2.0;1;1
51482;3.0;1.0;IT;4.0;9.0;4.0;5.0;1;1.0;4.0;62.0;0.0;0.0;4.0;2.0;1.0;1;0
51483;1.0;1.0;IT;3.0;4.0;1.0;5.0;0;4.0;4.0;70.0;2.0;4.0;2.0;3.0;2.0;1;1
51504;3.0;1.0;IT;2.0;6.0;3.0;3.0;0;1.0;4.0;83.0;5.0;5.0;8.0;5.0;5.0;1;0
51506;1.0;1.0;IT;6.0;6.0;3.0;5.0;1;1.0;4.0;29.0;6.0;7.0;8.0;6.0;6.0;1;1
51514;1.0;1.0;IT;2.0;5.0;3.0;5.0;1;1.0;4.0;45.0;0.0;1.0;3.0;0.0;0.0;1;1
51537;3.0;2.0;IT;4.0;5.0;3.0;4.0;0;1.0;3.0;76.0;5.0;8.0;8.0;7.0;9.0;0;0
51547;3.0;1.0;IT;4.0;7.0;2.0;5.0;1;4.0;4.0;50.0;8.0;0.0;7.0;6.0;6.0;1;0
51555;1.0;2.0;IT;2.0;7.0;4.0;5.0;1;6.0;4.0;15.0;6.0;6.0;7.0;4.0;5.0;0;1
51567;3.0;2.0;IT;2.0;5.0;2.0;4.0;0;1.0;3.0;56.0;8.0;7.0;7.0;5.0;5.0;0;0
51569;3.0;1.0;IT;7.0;8.0;2.0;5.0;1;1.0;3.0;34.0;5.0;6.0;8.0;4.0;4.0;1;0
51578;2.0;1.0;IT;2.0;6.0;4.0;4.0;0;6.0;3.0;15.0;7.0;7.0;7.0;7.0;6.0;1;1
51628;3.0;1.0;IT;4.0;10.0;3.0;5.0;0;6.0;3.0;56.0;8.0;6.0;8.0;7.0;7.0;1;0
51650;1.0;1.0;IT;4.0;7.0;2.0;5.0;1;1.0;4.0;65.0;5.0;7.0;5.0;5.0;8.0;1;1
51698;1.0;1.0;IT;2.0;7.0;4.0;5.0;1;1.0;3.0;57.0;5.0;5.0;7.0;2.0;2.0;1;1
51713;1.0;1.0;IT;3.0;5.0;2.0;5.0;1;1.0;4.0;63.0;2.0;3.0;5.0;1.0;1.0;1;1
51720;3.0;1.0;IT;2.0;5.0;2.0;1.0;0;1.0;3.0;85.0;5.0;8.0;9.0;0.0;0.0;1;0
51746;1.0;1.0;IT;4.0;5.0;1.0;5.0;0;6.0;1.0;20.0;8.0;6.0;4.0;2.0;2.0;1;1
51802;1.0;1.0;IT;7.0;9.0;1.0;4.0;1;5.0;1.0;72.0;2.0;7.0;8.0;2.0;2.0;1;1
51814;1.0;1.0;IT;4.0;8.0;3.0;5.0;1;1.0;3.0;54.0;7.0;7.0;6.0;7.0;6.0;1;1
51851;2.0;1.0;IT;4.0;6.0;3.0;3.0;1;1.0;2.0;40.0;4.0;4.0;7.0;3.0;3.0;1;1
51857;1.0;1.0;IT;4.0;7.0;3.0;5.0;0;1.0;4.0;45.0;2.0;6.0;9.0;1.0;3.0;1;1
51897;1.0;1.0;IT;2.0;2.0;3.0;5.0;1;4.0;3.0;63.0;2.0;6.0;8.0;2.0;2.0;1;1
51929;3.0;1.0;IT;1.0;5.0;2.0;1.0;0;1.0;4.0;76.0;3.0;6.0;8.0;2.0;2.0;1;0
51973;1.0;2.0;IT;3.0;5.0;2.0;1.0;0;1.0;4.0;72.0;6.0;4.0;6.0;4.0;4.0;0;1
51977;1.0;1.0;IT;4.0;7.0;2.0;3.0;1;1.0;3.0;62.0;7.0;7.0;7.0;5.0;5.0;1;1
51995;1.0;1.0;IT;2.0;3.0;2.0;3.0;0;1.0;4.0;78.0;2.0;6.0;6.0;5.0;5.0;1;1
52009;1.0;1.0;IT;2.0;5.0;4.0;5.0;1;1.0;3.0;56.0;3.0;4.0;7.0;0.0;0.0;1;1
52011;1.0;1.0;IT;7.0;8.0;4.0;4.0;1;1.0;3.0;53.0;5.0;7.0;6.0;6.0;6.0;1;1
52020;1.0;1.0;IT;5.0;8.0;3.0;1.0;0;1.0;4.0;71.0;6.0;7.0;8.0;0.0;0.0;1;1
52032;1.0;1.0;IT;1.0;2.0;1.0;1.0;1;5.0;4.0;81.0;2.0;8.0;8.0;6.0;6.0;1;1
52040;3.0;1.0;IT;1.0;4.0;2.0;1.0;0;1.0;1.0;80.0;8.0;8.0;8.0;0.0;0.0;1;0
52063;3.0;1.0;IT;2.0;5.0;1.0;2.0;1;5.0;3.0;76.0;7.0;8.0;8.0;2.0;3.0;1;0
52074;1.0;1.0;IT;4.0;5.0;2.0;5.0;0;1.0;4.0;68.0;7.0;6.0;6.0;5.0;6.0;1;1
52091;3.0;1.0;IT;2.0;2.0;2.0;2.0;1;1.0;5.0;38.0;6.0;9.0;9.0;4.0;4.0;1;0
52094;3.0;1.0;IT;7.0;5.0;1.0;5.0;1;6.0;3.0;44.0;6.0;6.0;8.0;5.0;5.0;1;0
52115;1.0;1.0;IT;4.0;6.0;2.0;5.0;1;1.0;4.0;65.0;3.0;4.0;5.0;3.0;5.0;1;1
52116;1.0;1.0;IT;2.0;4.0;2.0;4.0;0;1.0;4.0;67.0;6.0;8.0;7.0;2.0;2.0;1;1
52117;1.0;1.0;IT;6.0;5.0;4.0;4.0;0;6.0;4.0;24.0;5.0;6.0;6.0;2.0;1.0;1;1
52150;3.0;1.0;IT;2.0;6.0;2.0;5.0;1;1.0;4.0;66.0;5.0;6.0;7.0;5.0;5.0;1;0
52162;3.0;1.0;IT;7.0;5.0;1.0;5.0;0;6.0;1.0;41.0;5.0;3.0;3.0;0.0;0.0;1;0
52179;3.0;1.0;IT;2.0;2.0;2.0;1.0;1;1.0;3.0;75.0;6.0;5.0;5.0;5.0;5.0;1;0
52183;3.0;1.0;IT;1.0;9.0;2.0;1.0;1;5.0;1.0;89.0;8.0;10.0;10.0;7.0;3.0;1;0
52202;3.0;1.0;IT;2.0;5.0;4.0;5.0;1;1.0;3.0;58.0;5.0;8.0;9.0;6.0;6.0;1;0
52235;3.0;1.0;IT;5.0;5.0;4.0;5.0;0;1.0;4.0;52.0;5.0;7.0;7.0;5.0;4.0;1;0
52249;2.0;1.0;IT;4.0;3.0;2.0;5.0;0;1.0;4.0;44.0;4.0;6.0;7.0;4.0;4.0;1;1
52250;1.0;1.0;IT;7.0;8.0;2.0;5.0;1;1.0;4.0;30.0;3.0;6.0;7.0;5.0;5.0;1;1
52270;1.0;1.0;IT;7.0;10.0;2.0;3.0;0;1.0;3.0;82.0;6.0;7.0;6.0;5.0;5.0;1;1
52278;1.0;1.0;IT;4.0;3.0;1.0;5.0;0;4.0;3.0;41.0;6.0;8.0;9.0;5.0;5.0;1;1
52286;1.0;1.0;IT;2.0;3.0;1.0;4.0;1;6.0;4.0;54.0;5.0;3.0;6.0;2.0;2.0;1;1
52291;3.0;2.0;IT;7.0;9.0;3.0;5.0;1;1.0;5.0;70.0;5.0;7.0;10.0;5.0;5.0;0;0
52293;2.0;1.0;IT;2.0;7.0;4.0;2.0;1;1.0;4.0;52.0;6.0;2.0;6.0;4.0;7.0;1;1
52303;3.0;1.0;IT;3.0;5.0;2.0;2.0;0;1.0;3.0;70.0;4.0;3.0;4.0;4.0;4.0;1;0
52312;1.0;1.0;IT;4.0;8.0;2.0;5.0;0;1.0;4.0;78.0;6.0;7.0;10.0;7.0;7.0;1;1
52323;2.0;1.0;IT;4.0;7.0;2.0;4.0;1;1.0;3.0;61.0;6.0;6.0;6.0;6.0;6.0;1;1
52326;1.0;1.0;IT;4.0;3.0;1.0;5.0;1;6.0;4.0;51.0;7.0;8.0;9.0;4.0;4.0;1;1
52328;3.0;1.0;IT;7.0;5.0;4.0;4.0;0;6.0;4.0;34.0;6.0;7.0;6.0;5.0;7.0;1;0
52339;3.0;1.0;IT;2.0;4.0;2.0;3.0;0;6.0;4.0;50.0;6.0;6.0;9.0;6.0;6.0;1;0
52342;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;6.0;4.0;77.0;3.0;3.0;4.0;3.0;2.0;1;0
52366;3.0;2.0;IT;3.0;7.0;1.0;2.0;0;2.0;1.0;54.0;3.0;2.0;6.0;3.0;2.0;0;0
52373;2.0;1.0;IT;1.0;2.0;1.0;5.0;1;5.0;3.0;74.0;4.0;1.0;6.0;2.0;2.0;1;1
52393;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;6.0;4.0;29.0;7.0;2.0;8.0;5.0;5.0;1;1
52438;3.0;1.0;IT;2.0;4.0;2.0;4.0;0;3.0;2.0;41.0;6.0;6.0;6.0;6.0;6.0;1;0
52449;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;5.0;3.0;89.0;5.0;7.0;8.0;0.0;2.0;1;0
52452;1.0;1.0;IT;7.0;5.0;4.0;5.0;1;1.0;3.0;40.0;5.0;6.0;6.0;5.0;5.0;1;1
52456;1.0;1.0;IT;2.0;5.0;6.0;5.0;1;6.0;3.0;16.0;3.0;7.0;7.0;4.0;3.0;1;1
52468;1.0;1.0;IT;7.0;8.0;2.0;5.0;0;6.0;4.0;44.0;3.0;6.0;5.0;7.0;5.0;1;1
52484;3.0;2.0;IT;2.0;7.0;1.0;3.0;0;3.0;2.0;69.0;7.0;6.0;9.0;8.0;5.0;0;0
52509;3.0;1.0;IT;2.0;5.0;3.0;5.0;1;1.0;4.0;62.0;5.0;5.0;7.0;5.0;4.0;1;0
52536;3.0;1.0;IT;3.0;3.0;2.0;2.0;0;1.0;4.0;71.0;3.0;6.0;8.0;3.0;3.0;1;0
52547;3.0;1.0;IT;2.0;8.0;2.0;4.0;0;1.0;3.0;67.0;7.0;7.0;6.0;6.0;7.0;1;0
52563;3.0;1.0;IT;1.0;5.0;2.0;1.0;1;5.0;3.0;83.0;2.0;4.0;4.0;0.0;0.0;1;0
52613;3.0;1.0;IT;2.0;5.0;1.0;1.0;1;6.0;4.0;73.0;4.0;6.0;6.0;1.0;1.0;1;0
52616;2.0;1.0;IT;2.0;10.0;3.0;5.0;1;6.0;4.0;45.0;7.0;7.0;4.0;0.0;0.0;1;1
52619;1.0;1.0;IT;4.0;4.0;2.0;5.0;0;6.0;1.0;28.0;2.0;3.0;6.0;0.0;0.0;1;1
52620;3.0;1.0;IT;7.0;10.0;3.0;5.0;0;6.0;3.0;26.0;8.0;7.0;7.0;7.0;7.0;1;0
52629;1.0;1.0;IT;2.0;2.0;2.0;5.0;1;5.0;3.0;55.0;0.0;0.0;10.0;0.0;0.0;1;1
52638;1.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;3.0;74.0;4.0;8.0;9.0;0.0;2.0;1;1
52712;1.0;1.0;IT;2.0;2.0;1.0;5.0;1;3.0;4.0;60.0;7.0;7.0;8.0;8.0;8.0;1;1
52716;3.0;1.0;IT;4.0;9.0;3.0;5.0;0;6.0;3.0;22.0;8.0;9.0;9.0;9.0;8.0;1;0
52724;2.0;2.0;IT;2.0;2.0;1.0;4.0;1;4.0;4.0;73.0;5.0;6.0;7.0;5.0;5.0;0;1
52731;3.0;1.0;IT;4.0;9.0;3.0;5.0;1;6.0;4.0;21.0;4.0;4.0;2.0;1.0;2.0;1;0
52738;1.0;1.0;IT;3.0;9.0;4.0;4.0;0;1.0;4.0;54.0;5.0;8.0;9.0;4.0;4.0;1;1
52757;1.0;1.0;IT;2.0;4.0;2.0;1.0;0;1.0;1.0;69.0;3.0;3.0;2.0;2.0;2.0;1;1
52796;1.0;1.0;IT;7.0;5.0;4.0;5.0;0;1.0;3.0;49.0;6.0;6.0;6.0;5.0;5.0;1;1
52799;1.0;1.0;IT;2.0;4.0;2.0;4.0;1;1.0;4.0;75.0;6.0;8.0;10.0;4.0;5.0;1;1
52840;1.0;1.0;IT;4.0;7.0;4.0;5.0;0;1.0;4.0;57.0;5.0;3.0;7.0;3.0;3.0;1;1
52863;3.0;1.0;IT;1.0;5.0;3.0;1.0;0;1.0;4.0;78.0;0.0;0.0;8.0;0.0;0.0;1;0
52865;1.0;1.0;IT;2.0;4.0;2.0;3.0;1;1.0;3.0;64.0;0.0;7.0;7.0;0.0;0.0;1;1
52878;3.0;1.0;IT;5.0;8.0;4.0;5.0;1;6.0;3.0;22.0;6.0;6.0;7.0;6.0;6.0;1;0
52888;1.0;1.0;IT;7.0;5.0;1.0;5.0;0;6.0;3.0;41.0;8.0;8.0;9.0;4.0;4.0;1;1
52889;2.0;2.0;IT;6.0;5.0;3.0;5.0;1;6.0;4.0;34.0;5.0;6.0;7.0;5.0;5.0;0;1
52890;3.0;1.0;IT;2.0;5.0;4.0;5.0;0;6.0;4.0;17.0;0.0;1.0;3.0;0.0;0.0;1;0
52891;1.0;1.0;IT;2.0;1.0;4.0;5.0;1;4.0;1.0;45.0;0.0;4.0;5.0;0.0;0.0;1;1
52893;2.0;1.0;IT;4.0;3.0;2.0;2.0;1;1.0;4.0;41.0;5.0;8.0;7.0;3.0;3.0;1;1
52907;1.0;1.0;IT;3.0;10.0;4.0;5.0;0;1.0;3.0;63.0;7.0;7.0;8.0;6.0;6.0;1;1
52909;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;6.0;4.0;16.0;2.0;2.0;1.0;0.0;3.0;1;1
52910;1.0;1.0;IT;6.0;4.0;1.0;5.0;0;6.0;4.0;51.0;6.0;3.0;8.0;4.0;4.0;1;1
52951;1.0;1.0;IT;1.0;4.0;1.0;1.0;0;5.0;3.0;85.0;8.0;8.0;8.0;6.0;6.0;1;1
