idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
80515;1.0;1.0;ES;5.0;6.0;3.0;5.0;0;6.0;2.0;24.0;6.0;9.0;9.0;2.0;2.0;1;1
80538;3.0;1.0;ES;2.0;6.0;2.0;5.0;1;1.0;1.0;28.0;8.0;10.0;10.0;8.0;8.0;1;0
80567;3.0;1.0;ES;1.0;5.0;3.0;1.0;1;5.0;1.0;90.0;1.0;8.0;9.0;1.0;1.0;1;0
80575;1.0;1.0;ES;1.0;2.0;2.0;5.0;1;1.0;4.0;65.0;4.0;5.0;8.0;0.0;0.0;1;1
80620;1.0;1.0;ES;7.0;10.0;2.0;5.0;0;6.0;1.0;38.0;4.0;6.0;5.0;3.0;2.0;1;1
80656;2.0;1.0;ES;1.0;2.0;2.0;5.0;1;4.0;4.0;58.0;4.0;5.0;6.0;5.0;8.0;1;1
80669;3.0;1.0;ES;6.0;6.0;3.0;5.0;0;1.0;4.0;43.0;8.0;7.0;10.0;4.0;5.0;1;0
80685;3.0;1.0;ES;1.0;5.0;1.0;5.0;1;1.0;4.0;59.0;10.0;10.0;10.0;8.0;8.0;1;0
80712;3.0;1.0;ES;2.0;3.0;4.0;5.0;0;6.0;3.0;41.0;3.0;9.0;9.0;3.0;3.0;1;0
80716;3.0;1.0;ES;2.0;4.0;1.0;5.0;0;6.0;4.0;51.0;5.0;7.0;8.0;4.0;5.0;1;0
80732;1.0;1.0;ES;5.0;7.0;3.0;2.0;0;1.0;2.0;76.0;6.0;0.0;8.0;8.0;7.0;1;1
80749;1.0;1.0;ES;7.0;9.0;2.0;5.0;0;1.0;1.0;67.0;4.0;4.0;7.0;3.0;2.0;1;1
80798;1.0;1.0;ES;7.0;5.0;1.0;1.0;1;5.0;1.0;90.0;4.0;6.0;9.0;5.0;4.0;1;1
80853;1.0;1.0;ES;6.0;9.0;5.0;5.0;1;1.0;4.0;50.0;3.0;4.0;5.0;4.0;3.0;1;1
80861;1.0;1.0;ES;6.0;5.0;4.0;5.0;0;1.0;4.0;67.0;0.0;8.0;9.0;0.0;2.0;1;1
80879;1.0;2.0;ES;6.0;5.0;1.0;4.0;0;4.0;3.0;67.0;8.0;8.0;8.0;7.0;7.0;0;1
80931;1.0;1.0;ES;3.0;2.0;4.0;5.0;1;6.0;1.0;50.0;10.0;10.0;10.0;10.0;10.0;1;1
80957;1.0;1.0;ES;6.0;6.0;4.0;5.0;0;1.0;4.0;52.0;6.0;10.0;10.0;7.0;10.0;1;1
81000;3.0;1.0;ES;4.0;5.0;5.0;5.0;1;6.0;4.0;19.0;4.0;8.0;8.0;3.0;3.0;1;0
81053;1.0;1.0;ES;2.0;8.0;4.0;5.0;0;1.0;4.0;55.0;0.0;0.0;5.0;0.0;0.0;1;1
81080;1.0;1.0;ES;7.0;5.0;5.0;5.0;1;6.0;3.0;26.0;7.0;8.0;8.0;8.0;7.0;1;1
81102;1.0;1.0;ES;2.0;3.0;2.0;5.0;0;1.0;5.0;70.0;2.0;4.0;6.0;2.0;2.0;1;1
81121;3.0;2.0;ES;2.0;8.0;4.0;5.0;0;6.0;2.0;26.0;5.0;5.0;5.0;1.0;1.0;0;0
81154;1.0;1.0;ES;3.0;3.0;3.0;5.0;1;3.0;4.0;49.0;9.0;8.0;10.0;6.0;6.0;1;1
81186;3.0;1.0;ES;2.0;9.0;2.0;2.0;1;1.0;4.0;73.0;8.0;10.0;10.0;8.0;8.0;1;0
81198;1.0;1.0;ES;5.0;5.0;2.0;5.0;0;6.0;3.0;21.0;4.0;2.0;4.0;1.0;1.0;1;1
81218;2.0;1.0;ES;4.0;8.0;9.0;4.0;0;6.0;1.0;32.0;4.0;4.0;7.0;3.0;3.0;1;1
81222;2.0;2.0;ES;7.0;3.0;2.0;5.0;1;3.0;1.0;47.0;8.0;8.0;8.0;7.0;8.0;0;1
81233;1.0;1.0;ES;2.0;5.0;2.0;5.0;0;6.0;1.0;48.0;7.0;10.0;8.0;5.0;5.0;1;1
81255;3.0;1.0;ES;2.0;5.0;4.0;5.0;0;6.0;4.0;17.0;8.0;7.0;8.0;5.0;6.0;1;0
81275;3.0;1.0;ES;1.0;5.0;2.0;5.0;1;1.0;3.0;60.0;5.0;8.0;8.0;6.0;5.0;1;0
81283;1.0;1.0;ES;1.0;1.0;1.0;1.0;0;5.0;4.0;84.0;6.0;7.0;9.0;6.0;5.0;1;1
81301;1.0;1.0;ES;3.0;5.0;4.0;5.0;0;1.0;4.0;40.0;5.0;6.0;7.0;0.0;0.0;1;1
81365;3.0;1.0;ES;2.0;4.0;1.0;5.0;1;5.0;4.0;64.0;3.0;6.0;6.0;3.0;3.0;1;0
81366;1.0;1.0;ES;7.0;6.0;4.0;5.0;0;1.0;2.0;60.0;2.0;3.0;4.0;0.0;1.0;1;1
81404;3.0;1.0;ES;2.0;4.0;4.0;5.0;1;1.0;4.0;39.0;4.0;4.0;6.0;3.0;3.0;1;0
81411;1.0;1.0;ES;1.0;3.0;2.0;4.0;0;1.0;4.0;62.0;3.0;8.0;9.0;6.0;2.0;1;1
81438;1.0;2.0;ES;2.0;4.0;2.0;1.0;1;1.0;4.0;69.0;6.0;6.0;8.0;6.0;6.0;0;1
81446;1.0;1.0;ES;2.0;5.0;4.0;5.0;1;6.0;4.0;19.0;5.0;7.0;7.0;5.0;5.0;1;1
81447;3.0;1.0;ES;1.0;1.0;2.0;1.0;0;1.0;4.0;81.0;0.0;8.0;10.0;5.0;5.0;1;0
81466;3.0;1.0;ES;7.0;7.0;2.0;5.0;1;1.0;4.0;65.0;4.0;5.0;6.0;6.0;6.0;1;0
81480;3.0;1.0;ES;7.0;8.0;4.0;5.0;1;1.0;4.0;49.0;6.0;8.0;8.0;3.0;2.0;1;0
81482;3.0;1.0;ES;5.0;6.0;3.0;2.0;1;5.0;4.0;90.0;10.0;10.0;9.0;9.0;9.0;1;0
81490;3.0;1.0;ES;1.0;2.0;1.0;1.0;0;6.0;4.0;75.0;4.0;8.0;10.0;0.0;0.0;1;0
81518;3.0;1.0;ES;6.0;1.0;2.0;5.0;1;4.0;4.0;46.0;4.0;5.0;7.0;3.0;3.0;1;0
81547;1.0;1.0;ES;1.0;5.0;2.0;2.0;1;5.0;4.0;80.0;7.0;9.0;8.0;7.0;7.0;1;1
81549;1.0;1.0;ES;1.0;5.0;4.0;5.0;1;4.0;4.0;67.0;8.0;10.0;10.0;8.0;8.0;1;1
81594;3.0;1.0;ES;2.0;2.0;5.0;5.0;0;6.0;4.0;19.0;8.0;8.0;9.0;5.0;5.0;1;0
81597;3.0;1.0;ES;6.0;9.0;5.0;5.0;0;1.0;4.0;46.0;2.0;3.0;6.0;0.0;0.0;1;0
81622;1.0;1.0;ES;3.0;5.0;2.0;5.0;1;1.0;4.0;63.0;5.0;7.0;10.0;5.0;1.0;1;1
81627;1.0;1.0;ES;2.0;5.0;4.0;5.0;0;6.0;3.0;16.0;8.0;8.0;9.0;6.0;6.0;1;1
81633;3.0;1.0;ES;1.0;3.0;2.0;3.0;1;1.0;5.0;65.0;0.0;0.0;3.0;0.0;0.0;1;0
81673;3.0;1.0;ES;2.0;1.0;1.0;5.0;1;6.0;4.0;47.0;3.0;3.0;5.0;0.0;0.0;1;0
81676;3.0;1.0;ES;3.0;6.0;4.0;4.0;0;1.0;1.0;52.0;1.0;5.0;9.0;0.0;0.0;1;0
81715;3.0;1.0;ES;7.0;4.0;4.0;5.0;0;1.0;4.0;51.0;0.0;1.0;6.0;0.0;0.0;1;0
81722;1.0;1.0;ES;6.0;7.0;4.0;5.0;1;1.0;2.0;35.0;1.0;6.0;6.0;0.0;2.0;1;1
81726;3.0;1.0;ES;2.0;5.0;5.0;5.0;1;6.0;3.0;18.0;7.0;7.0;9.0;6.0;6.0;1;0
81732;3.0;1.0;ES;1.0;5.0;2.0;1.0;0;1.0;4.0;71.0;0.0;0.0;6.0;0.0;0.0;1;0
81743;3.0;1.0;ES;2.0;5.0;2.0;5.0;1;1.0;4.0;54.0;0.0;10.0;10.0;1.0;0.0;1;0
81809;2.0;1.0;ES;7.0;8.0;7.0;5.0;1;6.0;1.0;29.0;7.0;8.0;10.0;2.0;2.0;1;1
81836;1.0;1.0;ES;1.0;2.0;4.0;5.0;0;6.0;1.0;22.0;10.0;9.0;9.0;10.0;8.0;1;1
81840;1.0;1.0;ES;3.0;2.0;6.0;5.0;1;1.0;4.0;65.0;5.0;10.0;10.0;5.0;2.0;1;1
81876;1.0;1.0;ES;1.0;1.0;2.0;1.0;0;1.0;2.0;62.0;8.0;8.0;8.0;2.0;2.0;1;1
81877;2.0;1.0;ES;6.0;7.0;2.0;5.0;1;1.0;3.0;68.0;6.0;6.0;8.0;4.0;4.0;1;1
81918;1.0;1.0;ES;6.0;8.0;3.0;5.0;1;1.0;4.0;30.0;3.0;5.0;5.0;0.0;0.0;1;1
81919;3.0;1.0;ES;2.0;7.0;2.0;4.0;1;1.0;3.0;68.0;6.0;6.0;7.0;6.0;6.0;1;0
81956;1.0;1.0;ES;7.0;8.0;2.0;5.0;0;1.0;4.0;65.0;6.0;4.0;5.0;4.0;3.0;1;1
81981;3.0;1.0;ES;1.0;2.0;1.0;1.0;1;5.0;3.0;87.0;5.0;5.0;6.0;0.0;0.0;1;0
81982;3.0;1.0;ES;1.0;6.0;2.0;1.0;1;5.0;1.0;90.0;5.0;3.0;10.0;1.0;1.0;1;0
81997;3.0;1.0;ES;2.0;7.0;2.0;5.0;0;6.0;4.0;24.0;8.0;9.0;9.0;6.0;6.0;1;0
81999;1.0;1.0;ES;5.0;7.0;2.0;5.0;1;1.0;1.0;47.0;1.0;1.0;8.0;0.0;0.0;1;1
82004;1.0;1.0;ES;3.0;5.0;1.0;3.0;1;5.0;3.0;78.0;5.0;6.0;7.0;5.0;5.0;1;1
82010;3.0;1.0;ES;4.0;3.0;6.0;5.0;0;1.0;3.0;44.0;7.0;8.0;8.0;8.0;5.0;1;0
82049;1.0;1.0;ES;7.0;5.0;2.0;4.0;0;6.0;3.0;56.0;1.0;1.0;1.0;1.0;1.0;1;1
82091;3.0;1.0;ES;4.0;4.0;1.0;5.0;0;6.0;4.0;58.0;4.0;4.0;6.0;3.0;3.0;1;0
82139;3.0;1.0;ES;4.0;10.0;4.0;5.0;0;6.0;1.0;21.0;10.0;7.0;9.0;6.0;5.0;1;0
82177;3.0;1.0;ES;1.0;4.0;4.0;5.0;0;1.0;4.0;39.0;2.0;0.0;2.0;0.0;0.0;1;0
82180;1.0;1.0;ES;2.0;5.0;3.0;5.0;1;1.0;4.0;47.0;3.0;7.0;10.0;0.0;0.0;1;1
82181;1.0;2.0;ES;3.0;7.0;3.0;5.0;1;1.0;2.0;46.0;5.0;4.0;9.0;3.0;3.0;0;1
82194;3.0;1.0;ES;1.0;5.0;2.0;1.0;1;1.0;4.0;73.0;8.0;7.0;6.0;3.0;7.0;1;0
82318;1.0;1.0;ES;2.0;5.0;4.0;5.0;0;6.0;2.0;17.0;6.0;5.0;7.0;4.0;4.0;1;1
82337;3.0;2.0;ES;5.0;10.0;4.0;5.0;0;1.0;1.0;64.0;0.0;5.0;5.0;0.0;0.0;0;0
82344;2.0;1.0;ES;2.0;5.0;1.0;5.0;0;4.0;4.0;49.0;7.0;8.0;7.0;5.0;6.0;1;1
82368;1.0;1.0;ES;2.0;3.0;3.0;5.0;0;4.0;3.0;51.0;5.0;6.0;7.0;4.0;3.0;1;1
82373;1.0;1.0;ES;4.0;3.0;2.0;5.0;0;6.0;1.0;37.0;4.0;2.0;4.0;3.0;4.0;1;1
82381;1.0;1.0;ES;7.0;7.0;3.0;5.0;0;6.0;3.0;36.0;9.0;9.0;9.0;9.0;8.0;1;1
82413;1.0;1.0;ES;2.0;5.0;2.0;5.0;1;1.0;4.0;66.0;4.0;8.0;8.0;3.0;3.0;1;1
82419;3.0;1.0;ES;1.0;3.0;3.0;5.0;1;1.0;4.0;32.0;3.0;6.0;7.0;4.0;5.0;1;0
82427;3.0;1.0;ES;7.0;9.0;2.0;5.0;0;1.0;1.0;75.0;8.0;8.0;3.0;2.0;4.0;1;0
82441;1.0;1.0;ES;7.0;9.0;4.0;5.0;1;1.0;1.0;57.0;7.0;4.0;8.0;5.0;6.0;1;1
82454;1.0;2.0;ES;2.0;10.0;4.0;5.0;0;6.0;2.0;22.0;0.0;2.0;5.0;0.0;0.0;0;1
82530;3.0;1.0;ES;2.0;2.0;4.0;4.0;0;1.0;3.0;52.0;1.0;1.0;0.0;2.0;1.0;1;0
82548;1.0;1.0;ES;1.0;10.0;4.0;5.0;0;1.0;3.0;48.0;6.0;8.0;9.0;5.0;5.0;1;1
82581;2.0;1.0;ES;7.0;10.0;4.0;5.0;0;1.0;1.0;44.0;3.0;3.0;4.0;1.0;1.0;1;1
82596;3.0;1.0;ES;6.0;7.0;1.0;2.0;0;4.0;1.0;78.0;9.0;5.0;8.0;5.0;5.0;1;0
82631;1.0;1.0;ES;7.0;5.0;2.0;5.0;1;1.0;1.0;59.0;1.0;2.0;8.0;1.0;1.0;1;1
82635;1.0;1.0;ES;7.0;7.0;2.0;5.0;0;1.0;4.0;70.0;1.0;0.0;2.0;1.0;1.0;1;1
82724;1.0;1.0;ES;6.0;8.0;4.0;5.0;0;6.0;3.0;37.0;5.0;7.0;8.0;0.0;0.0;1;1
82737;3.0;1.0;ES;2.0;7.0;5.0;5.0;1;1.0;3.0;46.0;7.0;7.0;8.0;5.0;5.0;1;0
82746;1.0;1.0;ES;2.0;3.0;2.0;2.0;0;1.0;4.0;58.0;5.0;6.0;8.0;1.0;1.0;1;1
82764;1.0;1.0;ES;7.0;5.0;1.0;5.0;1;6.0;2.0;36.0;6.0;8.0;9.0;2.0;2.0;1;1
82769;3.0;1.0;ES;5.0;5.0;2.0;5.0;0;1.0;3.0;32.0;2.0;5.0;7.0;1.0;0.0;1;0
82775;1.0;1.0;ES;1.0;4.0;2.0;5.0;0;1.0;4.0;62.0;7.0;7.0;9.0;4.0;4.0;1;1
82786;1.0;1.0;ES;3.0;5.0;3.0;5.0;1;1.0;1.0;49.0;7.0;8.0;10.0;2.0;2.0;1;1
82814;1.0;1.0;ES;1.0;4.0;3.0;1.0;1;1.0;4.0;79.0;0.0;5.0;10.0;0.0;0.0;1;1
82848;1.0;1.0;ES;2.0;6.0;4.0;5.0;0;6.0;1.0;17.0;8.0;6.0;10.0;4.0;4.0;1;1
82904;3.0;1.0;ES;2.0;8.0;4.0;5.0;0;6.0;2.0;16.0;5.0;5.0;7.0;2.0;2.0;1;0
82916;1.0;1.0;ES;7.0;5.0;1.0;5.0;1;6.0;3.0;51.0;7.0;7.0;8.0;6.0;6.0;1;1
82994;1.0;1.0;ES;3.0;2.0;2.0;5.0;1;6.0;3.0;46.0;7.0;5.0;8.0;4.0;4.0;1;1
83002;1.0;1.0;ES;2.0;4.0;2.0;1.0;0;1.0;1.0;69.0;5.0;5.0;5.0;3.0;3.0;1;1
83039;1.0;1.0;ES;2.0;8.0;4.0;5.0;0;6.0;2.0;22.0;4.0;6.0;8.0;5.0;5.0;1;1
83094;3.0;1.0;ES;4.0;4.0;2.0;5.0;1;4.0;4.0;51.0;6.0;6.0;7.0;6.0;6.0;1;0
83113;1.0;1.0;ES;6.0;5.0;3.0;5.0;1;1.0;3.0;38.0;7.0;5.0;8.0;5.0;5.0;1;1
83117;3.0;1.0;ES;5.0;4.0;4.0;5.0;1;6.0;3.0;30.0;4.0;2.0;5.0;3.0;2.0;1;0
83121;1.0;1.0;ES;2.0;5.0;4.0;5.0;0;1.0;3.0;56.0;6.0;6.0;8.0;2.0;2.0;1;1
83129;1.0;1.0;ES;2.0;3.0;4.0;5.0;0;4.0;4.0;43.0;5.0;8.0;10.0;0.0;0.0;1;1
83201;3.0;1.0;ES;2.0;4.0;5.0;5.0;1;6.0;1.0;20.0;7.0;9.0;9.0;8.0;7.0;1;0
83202;1.0;1.0;ES;6.0;10.0;3.0;5.0;0;1.0;2.0;65.0;3.0;8.0;9.0;1.0;0.0;1;1
83207;1.0;1.0;ES;3.0;6.0;2.0;1.0;0;1.0;4.0;85.0;2.0;3.0;8.0;5.0;5.0;1;1
83251;3.0;1.0;ES;1.0;2.0;3.0;5.0;1;6.0;1.0;50.0;3.0;4.0;9.0;2.0;2.0;1;0
83257;1.0;1.0;ES;3.0;8.0;3.0;5.0;0;6.0;4.0;32.0;2.0;7.0;7.0;1.0;1.0;1;1
83285;1.0;1.0;ES;3.0;5.0;3.0;4.0;1;1.0;2.0;82.0;5.0;7.0;7.0;2.0;2.0;1;1
83288;1.0;1.0;ES;1.0;7.0;4.0;5.0;0;1.0;1.0;55.0;0.0;0.0;5.0;0.0;0.0;1;1
83289;3.0;1.0;ES;4.0;3.0;3.0;5.0;0;6.0;1.0;26.0;5.0;5.0;3.0;2.0;1.0;1;0
83302;3.0;1.0;ES;6.0;9.0;4.0;5.0;0;6.0;3.0;30.0;8.0;8.0;9.0;7.0;6.0;1;0
83329;1.0;1.0;ES;2.0;2.0;2.0;5.0;1;1.0;1.0;63.0;0.0;0.0;5.0;0.0;0.0;1;1
83339;1.0;2.0;ES;4.0;5.0;1.0;5.0;0;4.0;1.0;56.0;0.0;1.0;5.0;0.0;0.0;0;1
83361;3.0;1.0;ES;2.0;5.0;3.0;5.0;0;1.0;1.0;43.0;0.0;5.0;0.0;0.0;0.0;1;0
83377;1.0;1.0;ES;1.0;5.0;2.0;1.0;1;1.0;1.0;90.0;5.0;7.0;8.0;3.0;3.0;1;1
83417;1.0;1.0;ES;4.0;6.0;2.0;5.0;0;1.0;3.0;69.0;4.0;3.0;7.0;2.0;3.0;1;1
83431;1.0;1.0;ES;3.0;7.0;4.0;5.0;1;1.0;4.0;43.0;3.0;6.0;7.0;0.0;2.0;1;1
83456;1.0;1.0;ES;6.0;6.0;3.0;5.0;0;1.0;3.0;68.0;3.0;4.0;6.0;2.0;2.0;1;1
83468;2.0;1.0;ES;2.0;4.0;5.0;5.0;1;1.0;3.0;49.0;2.0;8.0;8.0;0.0;3.0;1;1
83500;1.0;1.0;ES;6.0;9.0;3.0;5.0;1;6.0;1.0;39.0;5.0;5.0;5.0;5.0;5.0;1;1
83502;1.0;1.0;ES;3.0;5.0;5.0;5.0;1;1.0;1.0;48.0;4.0;6.0;4.0;2.0;2.0;1;1
83524;1.0;1.0;ES;6.0;10.0;2.0;5.0;0;6.0;3.0;32.0;6.0;6.0;6.0;6.0;6.0;1;1
83548;2.0;1.0;ES;1.0;2.0;5.0;1.0;0;1.0;3.0;54.0;5.0;8.0;4.0;1.0;2.0;1;1
83552;1.0;1.0;ES;3.0;4.0;2.0;5.0;0;1.0;4.0;66.0;2.0;2.0;4.0;1.0;1.0;1;1
83561;1.0;1.0;ES;2.0;5.0;3.0;5.0;0;6.0;4.0;18.0;3.0;5.0;4.0;2.0;2.0;1;1
83571;1.0;1.0;ES;7.0;10.0;4.0;5.0;0;1.0;1.0;58.0;3.0;8.0;8.0;3.0;4.0;1;1
83578;1.0;1.0;ES;7.0;7.0;2.0;5.0;0;6.0;4.0;25.0;5.0;7.0;7.0;3.0;3.0;1;1
83579;1.0;1.0;ES;1.0;5.0;2.0;5.0;1;1.0;4.0;65.0;3.0;5.0;5.0;5.0;1.0;1;1
83585;1.0;1.0;ES;2.0;9.0;4.0;5.0;0;6.0;3.0;17.0;6.0;6.0;8.0;7.0;7.0;1;1
83591;1.0;1.0;ES;2.0;3.0;3.0;5.0;0;1.0;2.0;57.0;5.0;5.0;5.0;3.0;3.0;1;1
83605;3.0;1.0;ES;5.0;10.0;4.0;5.0;0;4.0;3.0;31.0;2.0;2.0;3.0;0.0;0.0;1;0
83610;1.0;1.0;ES;2.0;1.0;2.0;1.0;1;3.0;1.0;75.0;0.0;0.0;10.0;6.0;5.0;1;1
83612;1.0;1.0;ES;7.0;7.0;1.0;5.0;1;6.0;4.0;61.0;7.0;8.0;6.0;2.0;4.0;1;1
83617;2.0;1.0;ES;3.0;6.0;4.0;5.0;1;1.0;3.0;50.0;4.0;6.0;7.0;4.0;3.0;1;1
83619;1.0;1.0;ES;5.0;4.0;2.0;5.0;0;1.0;4.0;45.0;5.0;6.0;8.0;4.0;3.0;1;1
83622;3.0;2.0;ES;2.0;5.0;4.0;5.0;1;6.0;1.0;17.0;5.0;4.0;5.0;5.0;5.0;0;0
83638;1.0;1.0;ES;1.0;3.0;2.0;5.0;0;1.0;4.0;58.0;8.0;5.0;9.0;3.0;3.0;1;1
83666;1.0;1.0;ES;3.0;7.0;5.0;5.0;0;4.0;4.0;62.0;4.0;2.0;4.0;4.0;3.0;1;1
83723;1.0;1.0;ES;6.0;9.0;3.0;5.0;1;1.0;2.0;41.0;4.0;3.0;3.0;0.0;0.0;1;1
83780;1.0;1.0;ES;7.0;7.0;4.0;5.0;1;1.0;3.0;59.0;2.0;6.0;8.0;2.0;1.0;1;1
83797;3.0;1.0;ES;7.0;3.0;3.0;5.0;1;1.0;2.0;54.0;9.0;9.0;10.0;6.0;5.0;1;0
83801;1.0;1.0;ES;6.0;4.0;2.0;5.0;1;6.0;1.0;44.0;2.0;6.0;7.0;1.0;0.0;1;1
83817;3.0;1.0;ES;6.0;8.0;2.0;4.0;1;1.0;4.0;59.0;3.0;5.0;7.0;2.0;3.0;1;0
83819;1.0;1.0;ES;6.0;2.0;2.0;5.0;1;6.0;1.0;52.0;6.0;8.0;10.0;6.0;8.0;1;1
83823;3.0;1.0;ES;2.0;2.0;2.0;4.0;1;1.0;4.0;65.0;0.0;7.0;8.0;0.0;0.0;1;0
83824;1.0;1.0;ES;1.0;5.0;1.0;5.0;0;6.0;3.0;70.0;2.0;3.0;7.0;0.0;0.0;1;1
83838;1.0;1.0;ES;2.0;7.0;2.0;5.0;0;1.0;3.0;31.0;2.0;4.0;3.0;0.0;3.0;1;1
83878;1.0;1.0;ES;5.0;8.0;3.0;5.0;0;6.0;1.0;49.0;2.0;3.0;5.0;2.0;5.0;1;1
83890;3.0;1.0;ES;5.0;5.0;2.0;5.0;0;4.0;4.0;56.0;4.0;9.0;8.0;0.0;0.0;1;0
83909;3.0;1.0;ES;1.0;2.0;3.0;1.0;0;1.0;4.0;86.0;3.0;7.0;7.0;2.0;2.0;1;0
83922;1.0;1.0;ES;7.0;10.0;3.0;5.0;1;6.0;1.0;54.0;3.0;5.0;7.0;0.0;0.0;1;1
83975;1.0;1.0;ES;3.0;7.0;5.0;4.0;0;1.0;1.0;48.0;3.0;6.0;7.0;2.0;2.0;1;1
83976;3.0;1.0;ES;7.0;6.0;2.0;5.0;1;1.0;3.0;61.0;5.0;5.0;8.0;1.0;1.0;1;0
84009;3.0;1.0;ES;2.0;4.0;2.0;5.0;0;1.0;1.0;41.0;0.0;7.0;9.0;0.0;0.0;1;0
84015;3.0;1.0;ES;5.0;5.0;4.0;5.0;0;1.0;4.0;73.0;2.0;2.0;6.0;0.0;0.0;1;0
84069;1.0;1.0;ES;7.0;3.0;3.0;5.0;1;6.0;4.0;40.0;8.0;6.0;4.0;3.0;3.0;1;1
84075;1.0;1.0;ES;7.0;9.0;4.0;5.0;1;1.0;4.0;40.0;5.0;7.0;7.0;1.0;1.0;1;1
84085;1.0;1.0;ES;6.0;9.0;3.0;5.0;1;6.0;3.0;25.0;0.0;0.0;6.0;0.0;2.0;1;1
84092;1.0;1.0;ES;6.0;6.0;4.0;5.0;0;1.0;1.0;46.0;10.0;8.0;10.0;4.0;4.0;1;1
84151;3.0;1.0;ES;4.0;7.0;2.0;5.0;1;6.0;4.0;19.0;2.0;2.0;2.0;2.0;2.0;1;0
84191;1.0;1.0;ES;3.0;6.0;3.0;5.0;0;6.0;4.0;29.0;4.0;6.0;7.0;5.0;4.0;1;1
84238;3.0;1.0;ES;3.0;3.0;2.0;5.0;0;6.0;4.0;21.0;7.0;7.0;9.0;5.0;5.0;1;0
84248;3.0;1.0;ES;7.0;10.0;2.0;2.0;0;1.0;2.0;65.0;10.0;10.0;10.0;3.0;10.0;1;0
84262;2.0;1.0;ES;1.0;5.0;1.0;1.0;0;5.0;4.0;84.0;4.0;6.0;9.0;0.0;0.0;1;1
84285;1.0;1.0;ES;5.0;5.0;2.0;5.0;1;1.0;4.0;61.0;5.0;6.0;7.0;4.0;4.0;1;1
84300;1.0;1.0;ES;5.0;5.0;4.0;5.0;1;1.0;4.0;47.0;0.0;0.0;4.0;0.0;0.0;1;1
84315;3.0;1.0;ES;2.0;2.0;1.0;5.0;1;5.0;2.0;75.0;5.0;5.0;10.0;1.0;1.0;1;0
84335;2.0;1.0;ES;1.0;3.0;2.0;1.0;0;1.0;4.0;82.0;5.0;0.0;5.0;0.0;0.0;1;1
84364;1.0;1.0;ES;6.0;10.0;3.0;5.0;1;4.0;4.0;45.0;0.0;1.0;0.0;0.0;0.0;1;1
84373;1.0;1.0;ES;7.0;10.0;1.0;5.0;1;3.0;4.0;66.0;1.0;1.0;5.0;5.0;3.0;1;1
84394;3.0;1.0;ES;4.0;6.0;3.0;5.0;0;1.0;4.0;43.0;5.0;5.0;8.0;3.0;3.0;1;0
84408;1.0;1.0;ES;2.0;5.0;7.0;5.0;1;6.0;4.0;18.0;1.0;4.0;7.0;3.0;4.0;1;1
84430;1.0;1.0;ES;7.0;9.0;3.0;5.0;0;1.0;3.0;38.0;5.0;8.0;8.0;5.0;4.0;1;1
84435;1.0;1.0;ES;5.0;7.0;4.0;5.0;1;1.0;3.0;47.0;7.0;8.0;8.0;6.0;4.0;1;1
84445;3.0;1.0;ES;6.0;5.0;2.0;4.0;0;1.0;1.0;68.0;5.0;5.0;10.0;0.0;10.0;1;0
84510;1.0;1.0;ES;6.0;8.0;2.0;4.0;1;1.0;1.0;60.0;1.0;0.0;0.0;5.0;4.0;1;1
84518;3.0;1.0;ES;2.0;7.0;2.0;5.0;0;1.0;4.0;44.0;1.0;5.0;8.0;1.0;1.0;1;0
84520;3.0;1.0;ES;2.0;5.0;2.0;5.0;1;1.0;4.0;66.0;2.0;8.0;9.0;2.0;1.0;1;0
84524;1.0;1.0;ES;5.0;2.0;1.0;1.0;1;5.0;1.0;75.0;8.0;7.0;9.0;7.0;7.0;1;1
84533;1.0;1.0;ES;7.0;7.0;6.0;5.0;0;1.0;3.0;53.0;2.0;7.0;8.0;5.0;5.0;1;1
84545;1.0;1.0;ES;2.0;7.0;4.0;5.0;0;1.0;3.0;56.0;9.0;5.0;9.0;5.0;9.0;1;1
84591;3.0;1.0;ES;1.0;4.0;4.0;1.0;0;4.0;4.0;66.0;5.0;7.0;6.0;4.0;4.0;1;0
84600;1.0;1.0;ES;1.0;3.0;2.0;5.0;1;1.0;4.0;72.0;2.0;6.0;7.0;3.0;2.0;1;1
84633;1.0;1.0;ES;6.0;4.0;2.0;5.0;1;1.0;1.0;57.0;0.0;5.0;5.0;3.0;3.0;1;1
84672;3.0;1.0;ES;6.0;8.0;3.0;4.0;1;1.0;4.0;42.0;5.0;3.0;4.0;5.0;5.0;1;0
84689;1.0;1.0;ES;2.0;8.0;2.0;5.0;0;6.0;3.0;38.0;8.0;8.0;9.0;4.0;3.0;1;1
84700;1.0;1.0;ES;5.0;1.0;3.0;5.0;1;6.0;1.0;30.0;3.0;5.0;7.0;0.0;0.0;1;1
84721;1.0;1.0;ES;7.0;4.0;1.0;5.0;1;6.0;3.0;36.0;4.0;3.0;7.0;1.0;1.0;1;1
84741;3.0;1.0;ES;2.0;6.0;3.0;5.0;0;6.0;4.0;43.0;4.0;7.0;9.0;0.0;0.0;1;0
84746;1.0;1.0;ES;2.0;5.0;4.0;5.0;1;1.0;4.0;48.0;5.0;3.0;5.0;0.0;0.0;1;1
